#Beta=5.440000e+00, Nt=6, Ns=12^3 
#Iter 	 TraceF3iF3iMinusF4iF4i.real 	 TraceF3iF3iMinusF4iF4i.imag 	 AvgTraceF3iF3iMinusF4iF4i.real 	 AvgTraceF3iF3iMinusF4iF4i.imag 	 TraceF4iF3iPlusF3iF4i.real 	 TraceF4iF3iPlusF3iF4i.imag 	 AvgTraceF4iF3iPlusF3iF4i.real 	 AvgTraceF4iF3iPlusF3iF4i.imag 
144 	 -1.073416e-04 	 1.500672e-18 	 2.016675e-04 	 1.564135e-19 	 1.668630e-02 	 -2.363828e-18 	 2.356170e-02 	 -7.146855e-20 
145 	 2.655246e-02 	 -2.660985e-18 	 3.833971e-04 	 1.369831e-19 	 -1.548499e-02 	 -3.692645e-18 	 2.329241e-02 	 -9.644218e-20 
146 	 -1.431196e-02 	 -1.069196e-18 	 2.827440e-04 	 1.287216e-19 	 -1.607586e-02 	 2.208560e-20 	 2.302277e-02 	 -9.563035e-20 
147 	 1.602304e-02 	 4.883853e-18 	 3.898209e-04 	 1.610695e-19 	 -4.025528e-02 	 -1.383696e-18 	 2.259231e-02 	 -1.043927e-19 
148 	 -1.816012e-02 	 2.071695e-18 	 2.644834e-04 	 1.739791e-19 	 -1.921686e-02 	 -1.799642e-18 	 2.230981e-02 	 -1.158471e-19 
149 	 -3.000893e-02 	 6.109748e-19 	 6.130611e-05 	 1.769120e-19 	 -1.524400e-02 	 -1.076037e-17 	 2.205777e-02 	 -1.872869e-19 
150 	 -5.247003e-02 	 5.701658e-19 	 -2.889028e-04 	 1.795337e-19 	 -2.918220e-02 	 5.461836e-18 	 2.171617e-02 	 -1.496260e-19 
151 	 -4.850044e-02 	 7.577597e-18 	 -6.081845e-04 	 2.285275e-19 	 -5.276417e-02 	 -1.012257e-18 	 2.122293e-02 	 -1.553388e-19 
152 	 -4.850044e-02 	 7.577597e-18 	 -9.232651e-04 	 2.768766e-19 	 -5.276417e-02 	 -1.012257e-18 	 2.073617e-02 	 -1.609764e-19 
153 	 -1.194514e-02 	 -2.267173e-19 	 -9.953035e-04 	 2.735851e-19 	 -5.599118e-02 	 -5.682022e-19 	 2.023468e-02 	 -1.636380e-19 
154 	 -1.603595e-02 	 -2.587764e-19 	 -1.092970e-03 	 2.701282e-19 	 -5.052141e-02 	 4.289291e-18 	 1.977523e-02 	 -1.347229e-19 
155 	 3.805298e-03 	 1.934783e-18 	 -1.061368e-03 	 2.808679e-19 	 -2.594670e-02 	 5.424357e-18 	 1.948025e-02 	 -9.885789e-20 
156 	 -7.141760e-02 	 2.666773e-18 	 -1.512370e-03 	 2.961622e-19 	 -2.601331e-02 	 -1.072356e-17 	 1.918862e-02 	 -1.669650e-19 
157 	 -7.100751e-02 	 -2.914834e-18 	 -1.955014e-03 	 2.757100e-19 	 -2.253050e-02 	 -7.139254e-18 	 1.892289e-02 	 -2.113745e-19 
158 	 -5.807782e-02 	 -2.449788e-18 	 -2.310222e-03 	 2.584600e-19 	 -9.149621e-03 	 -4.060404e-18 	 1.874522e-02 	 -2.357354e-19 
159 	 -2.994562e-02 	 2.447815e-18 	 -2.484029e-03 	 2.722296e-19 	 -2.695512e-02 	 4.365587e-18 	 1.845780e-02 	 -2.067963e-19 
160 	 -6.411427e-02 	 -3.028168e-18 	 -2.869218e-03 	 2.516021e-19 	 -1.641600e-02 	 3.538715e-20 	 1.823984e-02 	 -2.052826e-19 
161 	 -5.964080e-02 	 -2.592172e-18 	 -3.221837e-03 	 2.339389e-19 	 4.417743e-03 	 2.278832e-18 	 1.815398e-02 	 -1.898533e-19 
162 	 -5.964080e-02 	 -2.592172e-18 	 -3.570102e-03 	 2.164937e-19 	 4.417743e-03 	 2.278832e-18 	 1.806919e-02 	 -1.746145e-19 
163 	 -5.321861e-02 	 1.799464e-18 	 -3.874694e-03 	 2.262052e-19 	 1.949197e-02 	 3.823318e-18 	 1.807792e-02 	 -1.500873e-19 
164 	 -4.865347e-02 	 5.602343e-18 	 -4.147735e-03 	 2.589865e-19 	 4.341615e-03 	 6.232155e-18 	 1.799416e-02 	 -1.111712e-19 
165 	 -5.448209e-02 	 -1.411264e-18 	 -4.452792e-03 	 2.488638e-19 	 -5.122147e-02 	 -3.814785e-19 	 1.757467e-02 	 -1.128095e-19 
166 	 -5.703429e-02 	 -6.093883e-18 	 -4.769548e-03 	 2.106545e-19 	 -3.509890e-02 	 -2.474926e-18 	 1.725736e-02 	 -1.270391e-19 
167 	 -4.583293e-02 	 7.683347e-19 	 -5.015436e-03 	 2.139939e-19 	 -4.431861e-02 	 -1.741751e-19 	 1.688865e-02 	 -1.273213e-19 
168 	 -3.003961e-02 	 2.158947e-18 	 -5.164390e-03 	 2.255710e-19 	 -2.580909e-02 	 3.384618e-18 	 1.663449e-02 	 -1.064169e-19 
169 	 2.481345e-03 	 -1.007598e-18 	 -5.119149e-03 	 2.182741e-19 	 2.221746e-02 	 -2.601416e-18 	 1.666753e-02 	 -1.211802e-19 
170 	 7.280020e-03 	 2.555138e-18 	 -5.046213e-03 	 2.320204e-19 	 7.602892e-03 	 3.363035e-18 	 1.661421e-02 	 -1.006848e-19 
171 	 3.240284e-02 	 -2.071055e-18 	 -4.827212e-03 	 2.185521e-19 	 -1.581135e-02 	 1.388381e-18 	 1.642458e-02 	 -9.197686e-20 
172 	 2.496873e-02 	 7.977058e-18 	 -4.653980e-03 	 2.636597e-19 	 -1.058933e-02 	 -3.229182e-18 	 1.626753e-02 	 -1.102164e-19 
173 	 3.982112e-02 	 -2.564858e-18 	 -4.396899e-03 	 2.473099e-19 	 -2.381787e-02 	 6.738116e-18 	 1.603582e-02 	 -7.063069e-20 
174 	 2.466343e-02 	 -1.430911e-18 	 -4.229885e-03 	 2.376650e-19 	 -2.326649e-03 	 4.898988e-18 	 1.593029e-02 	 -4.206966e-20 
175 	 -1.249069e-02 	 -3.566788e-18 	 -4.277090e-03 	 2.159252e-19 	 -3.760143e-03 	 1.653408e-18 	 1.581777e-02 	 -3.238122e-20 
176 	 -2.211274e-02 	 -3.594737e-18 	 -4.378429e-03 	 1.942737e-19 	 -1.158986e-02 	 5.925550e-18 	 1.566204e-02 	 1.470662e-21 
177 	 -4.168253e-02 	 -1.662462e-18 	 -4.589186e-03 	 1.837837e-19 	 -1.195379e-02 	 -5.131890e-18 	 1.550602e-02 	 -2.753138e-20 
178 	 -2.381838e-02 	 -9.981185e-19 	 -4.697215e-03 	 1.771438e-19 	 -2.459722e-03 	 3.556785e-18 	 1.540509e-02 	 -7.394766e-21 
179 	 -3.539604e-02 	 6.148283e-18 	 -4.868717e-03 	 2.105021e-19 	 2.424753e-02 	 -8.700388e-19 	 1.545449e-02 	 -1.221401e-20 
180 	 -3.903649e-02 	 -6.408781e-18 	 -5.058538e-03 	 1.737283e-19 	 3.668484e-02 	 -2.655626e-18 	 1.557244e-02 	 -2.689963e-20 
181 	 -2.407359e-02 	 2.030350e-18 	 -5.163594e-03 	 1.839859e-19 	 3.841097e-02 	 5.795379e-18 	 1.569862e-02 	 5.267654e-21 
182 	 -1.513718e-02 	 -2.347434e-18 	 -5.218394e-03 	 1.700770e-19 	 3.002173e-02 	 2.746646e-18 	 1.577732e-02 	 2.033017e-20 
183 	 -3.423884e-02 	 -1.644816e-18 	 -5.376975e-03 	 1.601596e-19 	 1.734332e-02 	 -5.878869e-18 	 1.578587e-02 	 -1.190589e-20 
184 	 -3.222295e-02 	 -2.942374e-18 	 -5.522877e-03 	 1.432980e-19 	 1.417472e-02 	 2.635548e-18 	 1.577712e-02 	 2.482448e-21 
185 	 -1.826274e-02 	 3.439797e-19 	 -5.591742e-03 	 1.443827e-19 	 6.772546e-02 	 -6.104995e-18 	 1.605792e-02 	 -3.053095e-20 
186 	 4.706091e-03 	 4.857977e-18 	 -5.536377e-03 	 1.697246e-19 	 7.073330e-02 	 -8.218520e-19 	 1.635187e-02 	 -3.478536e-20 
187 	 -2.047431e-02 	 4.172636e-18 	 -5.616259e-03 	 1.911306e-19 	 6.009162e-02 	 3.630739e-19 	 1.658577e-02 	 -3.265777e-20 
188 	 -1.712423e-02 	 -8.517021e-18 	 -5.677471e-03 	 1.448106e-19 	 3.272084e-02 	 1.106388e-17 	 1.667160e-02 	 2.636638e-20 
189 	 -1.579459e-02 	 -6.331258e-19 	 -5.731001e-03 	 1.406946e-19 	 -3.940214e-02 	 -2.545198e-18 	 1.637491e-02 	 1.276021e-20 
190 	 -3.033437e-02 	 -4.314854e-18 	 -5.860493e-03 	 1.172443e-19 	 -2.938308e-02 	 8.820353e-18 	 1.613408e-02 	 5.911596e-20 
191 	 -6.311262e-03 	 3.867472e-18 	 -5.862853e-03 	 1.368790e-19 	 -1.990839e-02 	 -7.214629e-19 	 1.594538e-02 	 5.502916e-20 
192 	 -4.4221-04 	 3.082715e-19 	 7.398436e-02 	 -4.075462e-18 	 8.148704e-03 	 6.387474e-19 
193 	 7.725612e-03 	 7.223243e-19 	 5.242110e-04 	 3.104168e-19 	 1.036126e-01 	 2.508389e-18 	 8.643336e-03 	 6.484346e-19 
194 	 1.458930e-02 	 -5.509845e-19 	 5.967115e-04 	 3.059766e-19 	 5.957253e-02 	 -4.022256e-18 	 8.905857e-03 	 6.243589e-19 
195 	 3.571096e-02 	 1.683988e-19 	 7.767846e-04 	 3.052711e-19 	 3.889255e-02 	 4.316062e-18 	 9.059635e-03 	 6.432907e-19 
196 	 1.053749e-02 	 -2.283941e-18 	 8.265841e-04 	 2.920608e-19 	 5.992792e-02 	 -3.037105e-18 	 9.319167e-03 	 6.245132e-19 
197 	 -1.241479e-03 	 -2.422131e-18 	 8.160863e-04 	 2.782832e-19 	 4.689351e-02 	 1.612918e-19 	 9.509900e-03 	 6.221618e-19 
198 	 2.114785e-02 	 -3.006632e-18 	 9.187720e-04 	 2.616927e-19 	 -6.357664e-03 	 -5.566910e-18 	 9.429761e-03 	 5.909039e-19 
199 	 1.230323e-03 	 -1.982655e-18 	 9.203376e-04 	 2.504146e-19 	 3.722643e-02 	 4.084497e-18 	 9.569443e-03 	 6.084596e-19 
200 	 8.746932e-03 	 2.047728e-19 	 8.746932e-03 	 2.047728e-19 	 1.271762e-02 	 -8.449415e-19 	 1.271762e-02 	 -8.449415e-19 
201 	 4.716030e-02 	 -1.027963e-18 	 2.795361e-02 	 -4.115953e-19 	 3.518410e-02 	 5.943034e-18 	 2.395086e-02 	 2.549046e-18 
202 	 4.651060e-02 	 3.654833e-18 	 3.413928e-02 	 9.438810e-19 	 3.366414e-02 	 -5.086381e-18 	 2.718862e-02 	 3.904020e-21 
203 	 3.986434e-02 	 5.351810e-18 	 3.557054e-02 	 2.045863e-18 	 9.911921e-02 	 3.738824e-18 	 4.517127e-02 	 9.376341e-19 
204 	 7.207668e-03 	 4.772016e-18 	 2.989797e-02 	 2.591094e-18 	 7.412704e-02 	 -8.350699e-19 	 5.096242e-02 	 5.830933e-19 
205 	 1.108056e-02 	 -1.420416e-18 	 2.676173e-02 	 1.922509e-18 	 8.997676e-02 	 7.810104e-18 	 5.746481e-02 	 1.787595e-18 
206 	 4.959747e-02 	 -6.044333e-18 	 3.002398e-02 	 7.843886e-19 	 7.211571e-02 	 -1.032334e-18 	 5.955780e-02 	 1.384748e-18 
207 	 3.881199e-02 	 3.076340e-18 	 3.112248e-02 	 1.070882e-18 	 5.097263e-02 	 -2.571968e-18 	 5.848465e-02 	 8.901584e-19 
208 	 3.516669e-02 	 -9.860326e-19 	 3.157184e-02 	 8.423364e-19 	 5.467062e-02 	 9.188948e-19 	 5.806087e-02 	 8.933514e-19 
209 	 2.119988e-02 	 -6.848418e-20 	 3.053464e-02 	 7.512543e-19 	 1.841001e-02 	 2.517005e-18 	 5.409578e-02 	 1.055717e-18 
210 	 3.368569e-02 	 -2.394752e-18 	 3.082110e-02 	 4.652538e-19 	 2.124779e-02 	 1.784249e-18 	 5.110960e-02 	 1.121947e-18 
211 	 5.086757e-02 	 -1.982685e-19 	 3.249164e-02 	 4.099602e-19 	 4.371883e-02 	 -1.964949e-18 	 5.049370e-02 	 8.647056e-19 
212 	 4.207912e-02 	 2.649564e-18 	 3.322914e-02 	 5.822374e-19 	 3.790532e-02 	 1.941525e-18 	 4.952537e-02 	 9.475379e-19 
213 	 2.212667e-02 	 -5.498708e-18 	 3.243611e-02 	 1.478842e-19 	 3.256531e-02 	 6.772917e-19 	 4.831393e-02 	 9.282346e-19 
214 	 4.653927e-02 	 1.158373e-18 	 3.337632e-02 	 2.152501e-19 	 2.162308e-02 	 3.239054e-18 	 4.653454e-02 	 1.082289e-18 
215 	 4.886490e-02 	 -8.946359e-19 	 3.434435e-02 	 1.458822e-19 	 2.932857e-02 	 -4.881252e-18 	 4.545917e-02 	 7.095679e-19 
216 	 6.510941e-02 	 -2.606132e-18 	 3.615406e-02 	 -1.600098e-20 	 1.698607e-02 	 2.315809e-18 	 4.378428e-02 	 8.040526e-19 
217 	 1.786616e-02 	 4.983952e-19 	 3.513807e-02 	 1.257659e-20 	 1.744860e-02 	 -4.867532e-18 	 4.232119e-02 	 4.889646e-19 
218 	 1.123936e-02 	 -1.496399e-19 	 3.388024e-02 	 4.038877e-21 	 6.965109e-03 	 -4.849420e-19 	 4.046034e-02 	 4.377063e-19 
219 	 -9.729161e-04 	 4.140203e-18 	 3.213758e-02 	 2.108471e-19 	 4.857220e-03 	 -1.667797e-18 	 3.868019e-02 	 3.324312e-19 
220 	 -1.424717e-02 	 2.549412e-19 	 2.992879e-02 	 2.129468e-19 	 1.063029e-02 	 1.896685e-18 	 3.734448e-02 	 4.069194e-19 
221 	 -2.081349e-02 	 -1.327109e-18 	 2.762232e-02 	 1.429443e-19 	 -5.156889e-02 	 -7.466271e-18 	 3.330296e-02 	 4.904711e-20 
222 	 -5.884558e-03 	 -8.120850e-19 	 2.616550e-02 	 1.014212e-19 	 -2.330283e-02 	 -3.814116e-18 	 3.084184e-02 	 -1.189165e-19 
223 	 4.978191e-02 	 -3.627449e-18 	 2.714951e-02 	 -5.394833e-20 	 -3.788433e-02 	 2.208560e-19 	 2.797825e-02 	 -1.047593e-19 
224 	 4.480527e-02 	 -4.601232e-18 	 2.785574e-02 	 -2.358397e-19 	 -2.100027e-02 	 -1.860544e-18 	 2.601911e-02 	 -1.749907e-19 
225 	 1.692667e-02 	 5.039802e-18 	 2.743540e-02 	 -3.293040e-20 	 -1.389430e-02 	 -6.890038e-18 	 2.448398e-02 	 -4.332618e-19 
226 	 -8.206009e-03 	 -1.373782e-17 	 2.611534e-02 	 -5.405190e-19 	 -2.805453e-02 	 3.978085e-18 	 2.253811e-02 	 -2.698786e-19 
227 	 -1.615211e-02 	 3.616410e-18 	 2.460579e-02 	 -3.920573e-19 	 -2.313974e-02 	 -9.383034e-19 	 2.090675e-02 	 -2.937509e-19 
228 	 -6.174888e-02 	 -1.239032e-18 	 2.162804e-02 	 -4.212633e-19 	 -3.550816e-02 	 4.042334e-19 	 1.896141e-02 	 -2.696825e-19 
229 	 -5.646689e-02 	 -1.417480e-18 	 1.902488e-02 	 -4.544705e-19 	 -3.983815e-02 	 8.670271e-18 	 1.700143e-02 	 2.831600e-20 
230 	 -3.366134e-02 	 -1.295019e-19 	 1.732532e-02 	 -4.439877e-19 	 -1.962126e-02 	 4.130676e-18 	 1.582005e-02 	 1.606502e-19 
231 	 -4.315241e-02 	 -3.042108e-18 	 1.543540e-02 	 -5.251790e-19 	 -3.098786e-02 	 -4.524202e-19 	 1.435730e-02 	 1.414918e-19 
232 	 -7.444271e-02 	 8.783698e-18 	 1.271182e-02 	 -2.430918e-19 	 -4.739543e-02 	 -5.280466e-19 	 1.248601e-02 	 1.212027e-19 
233 	 -5.701725e-02 	 2.873724e-18 	 1.066096e-02 	 -1.514207e-19 	 -7.497424e-02 	 -5.733890e-18 	 9.913648e-03 	 -5.100590e-20 
234 	 -7.042767e-02 	 1.649900e-18 	 8.344143e-03 	 -9.995441e-20 	 -3.647679e-02 	 1.599533e-19 	 8.588207e-03 	 -4.497850e-20 
235 	 -3.200640e-02 	 1.317996e-18 	 7.223295e-03 	 -6.056689e-20 	 -6.466107e-02 	 2.565276e-18 	 6.553505e-03 	 2.752857e-20 
236 	 -2.244355e-02 	 -3.563708e-18 	 6.421488e-03 	 -1.552464e-19 	 -1.120165e-01 	 7.300964e-18 	 3.348910e-03 	 2.241079e-19 
237 	 -7.782814e-03 	 9.236319e-19 	 6.047691e-03 	 -1.268548e-19 	 -1.151539e-01 	 -2.308280e-18 	 2.304151e-04 	 1.574661e-19 
238 	 -2.321271e-02 	 1.358447e-18 	 5.297424e-03 	 -8.877018e-20 	 -1.247293e-01 	 -7.926388e-18 	 -2.973680e-03 	 -4.981219e-20 
239 	 -1.681886e-02 	 -8.820930e-19 	 4.744517e-03 	 -1.086032e-19 	 -1.361035e-01 	 2.978210e-19 	 -6.301926e-03 	 -4.112136e-20 
240 	 2.754470e-02 	 -2.551036e-18 	 5.300619e-03 	 -1.681748e-19 	 -1.573320e-01 	 3.082531e-18 	 -9.985587e-03 	 3.506528e-20 
241 	 4.194460e-02 	 1.639741e-18 	 6.173095e-03 	 -1.251292e-19 	 -1.357048e-01 	 1.414148e-18 	 -1.297890e-02 	 6.790057e-20 
242 	 6.418331e-02 	 -3.425906e-18 	 7.522170e-03 	 -2.018914e-19 	 -9.122617e-02 	 -1.691891e-18 	 -1.479861e-02 	 2.697519e-20 
243 	 5.073289e-02 	 -3.736414e-18 	 8.504231e-03 	 -2.822215e-19 	 -9.075487e-02 	 5.069649e-18 	 -1.652488e-02 	 1.415814e-19 
244 	 5.430621e-02 	 6.196785e-19 	 9.522053e-03 	 -2.621792e-19 	 -6.293778e-02 	 6.102318e-18 	 -1.755628e-02 	 2.740422e-19 
245 	 4.582148e-02 	 -1.266501e-18 	 1.031117e-02 	 -2.840123e-19 	 -3.775144e-02 	 1.905050e-18 	 -1.799531e-02 	 3.094989e-19 
246 	 3.715229e-02 	 -1.760919e-18 	 1.088226e-02 	 -3.154359e-19 	 -2.855661e-02 	 -6.447657e-18 	 -1.822002e-02 	 1.657297e-19 
247 	 3.631810e-02 	 -3.536074e-18 	 1.141217e-02 	 -3.825325e-19 	 -1.560142e-02 	 2.219603e-18 	 -1.816546e-02 	 2.085187e-19 
248 	 6.599728e-02 	 2.514443e-18 	 1.252615e-02 	 -3.234106e-19 	 -4.213825e-02 	 7.622878e-19 	 -1.865470e-02 	 2.198201e-19 
249 	 6.390382e-02 	 6.288095e-18 	 1.355371e-02 	 -1.911804e-19 	 -3.604982e-02 	 -4.745727e-18 	 -1.900260e-02 	 1.205092e-19 
250 	 8.481735e-02 	 2.719133e-20 	 1.495103e-02 	 -1.868986e-19 	 -2.672478e-02 	 2.183797e-18 	 -1.915402e-02 	 1.609658e-19 
251 	 1.221344e-01 	 1.473471e-19 	 1.701225e-02 	 -1.804708e-19 	 -2.307729e-02 	 -6.602256e-18 	 -1.922947e-02 	 3.090383e-20 
252 	 9.621958e-02 	 -1.712832e-18 	 1.850673e-02 	 -2.093833e-19 	 6.572052e-03 	 6.953618e-19 	 -1.874265e-02 	 4.344077e-20 
253 	 8.770807e-02 	 2.608119e-18 	 1.978824e-02 	 -1.572073e-19 	 1.744366e-03 	 -2.839171e-18 	 -1.836326e-02 	 -9.940921e-21 
254 	 8.252626e-02 	 9.140435e-19 	 2.092893e-02 	 -1.377301e-19 	 -1.499032e-02 	 5.652910e-18 	 -1.830193e-02 	 9.302000e-20 
255 	 7.717478e-02 	 -7.069364e-18 	 2.193332e-02 	 -2.615092e-19 	 -3.939071e-02 	 3.794540e-18 	 -1.867852e-02 	 1.591186e-19 
256 	 5.458110e-02 	 -3.395542e-18 	 2.250609e-02 	 -3.164923e-19 	 -4.772574e-02 	 1.180241e-17 	 -1.918812e-02 	 3.633869e-19 
257 	 3.103350e-02 	 4.376562e-18 	 2.265311e-02 	 -2.355775e-19 	 -3.405039e-02 	 2.394280e-18 	 -1.944436e-02 	 3.984023e-19 
258 	 1.523139e-02 	 -3.889994e-18 	 2.252732e-02 	 -2.975168e-19 	 2.842942e-03 	 -2.796171e-18 	 -1.906661e-02 	 3.442569e-19 
259 	 1.492094e-02 	 -2.858004e-18 	 2.240055e-02 	 -3.401916e-19 	 4.182406e-02 	 7.268170e-19 	 -1.805177e-02 	 3.506329e-19 
260 	 -2.170030e-02 	 -5.045572e-18 	 2.167758e-02 	 -4.173290e-19 	 2.470759e-02 	 -2.756684e-18 	 -1.735079e-02 	 2.996933e-19 
261 	 -1.811266e-02 	 1.807896e-18 	 2.103580e-02 	 -3.814382e-19 	 4.235782e-02 	 -6.855906e-18 	 -1.638775e-02 	 1.842804e-19 
262 	 -6.573421e-02 	 6.046363e-18 	 1.965850e-02 	 -2.794097e-19 	 4.200492e-02 	 5.352746e-18 	 -1.546088e-02 	 2.663196e-19 
263 	 -1.097138e-02 	 -2.304460e-18 	 1.917991e-02 	 -3.110511e-19 	 1.901235e-02 	 -4.636303e-19 	 -1.492224e-02 	 2.549141e-19 
264 	 3.727090e-02 	 5.214437e-18 	 1.945823e-02 	 -2.260436e-19 	 2.948357e-02 	 1.777222e-18 	 -1.423907e-02 	 2.783342e-19 
265 	 3.727090e-02 	 5.214437e-18 	 1.972812e-02 	 -1.436120e-19 	 2.948357e-02 	 1.777222e-18 	 -1.357661e-02 	 3.010446e-19 
266 	 3.417495e-02 	 -8.028722e-19 	 1.994375e-02 	 -1.534518e-19 	 -2.041132e-03 	 -2.118210e-18 	 -1.340444e-02 	 2.649364e-19 
267 	 5.255758e-02 	 -1.993618e-18 	 2.042336e-02 	 -1.805130e-19 	 9.567773e-03 	 -1.491113e-18 	 -1.306661e-02 	 2.391121e-19 
268 	 4.282624e-02 	 1.444122e-18 	 2.074804e-02 	 -1.569676e-19 	 1.806653e-02 	 3.024556e-18 	 -1.261541e-02 	 2.794809e-19 
269 	 6.761734e-02 	 -6.907894e-19 	 2.141760e-02 	 -1.645936e-19 	 6.676741e-02 	 -4.464637e-18 	 -1.148137e-02 	 2.117077e-19 
270 	 6.887486e-02 	 -1.952264e-19 	 2.208601e-02 	 -1.650251e-19 	 6.329037e-02 	 4.909194e-18 	 -1.042824e-02 	 2.778695e-19 
271 	 3.343277e-02 	 1.970866e-18 	 2.224361e-02 	 -1.353599e-19 	 3.444508e-02 	 2.837665e-18 	 -9.805002e-03 	 3.134222e-19 
272 	 7.840649e-02 	 -2.566318e-18 	 2.301296e-02 	 -1.686607e-19 	 -1.484054e-02 	 -8.228559e-18 	 -9.873982e-03 	 1.964088e-19 
273 	 7.835276e-02 	 -6.484087e-18 	 2.376080e-02 	 -2.540043e-19 	 -2.551242e-02 	 -3.368054e-18 	 -1.008531e-02 	 1.482404e-19 
274 	 6.481918e-02 	 4.072351e-18 	 2.430824e-02 	 -1.963196e-19 	 3.386036e-05 	 -1.238801e-18 	 -9.950390e-03 	 1.297465e-19 
275 	 4.435457e-02 	 -9.871908e-19 	 2.457201e-02 	 -2.067258e-19 	 -1.147951e-02 	 -9.506847e-19 	 -9.970510e-03 	 1.155303e-19 
276 	 6.552206e-02 	 -2.954545e-18 	 2.510383e-02 	 -2.424117e-19 	 -3.349066e-02 	 1.600871e-18 	 -1.027597e-02 	 1.348204e-19 
277 	 8.724028e-02 	 1.074435e-18 	 2.590045e-02 	 -2.255291e-19 	 -2.561189e-02 	 8.959726e-20 	 -1.047258e-02 	 1.342406e-19 
278 	 8.056982e-02 	 -4.834035e-19 	 2.659247e-02 	 -2.287933e-19 	 -4.978986e-02 	 8.193088e-18 	 -1.097027e-02 	 2.362514e-19 
279 	 7.318637e-02 	 3.736246e-18 	 2.717489e-02 	 -1.792303e-19 	 -2.189777e-02 	 -4.684824e-20 	 -1.110686e-02 	 2.327126e-19 
280 	 6.965041e-02 	 -3.061289e-18 	 2.769928e-02 	 -2.148113e-19 	 -2.707593e-02 	 -7.124279e-19 	 -1.130401e-02 	 2.210442e-19 
281 	 5.521721e-02 	 5.927784e-18 	 2.803486e-02 	 -1.399016e-19 	 -5.076729e-02 	 3.460077e-18 	 -1.178527e-02 	 2.605446e-19 
282 	 4.854684e-02 	 -5.149379e-18 	 2.828200e-02 	 -2.002567e-19 	 -1.011817e-02 	 4.939143e-19 	 -1.176518e-02 	 2.633563e-19 
283 	 6.044154e-02 	 1.831837e-18 	 2.866485e-02 	 -1.760651e-19 	 -3.149858e-03 	 2.069856e-18 	 -1.166262e-02 	 2.848623e-19 
284 	 5.042102e-02 	 1.842688e-18 	 2.892080e-02 	 -1.523151e-19 	 2.143560e-02 	 -1.687875e-18 	 -1.127323e-02 	 2.616536e-19 
285 	 9.688336e-02 	 5.997947e-18 	 2.971107e-02 	 -8.080043e-20 	 3.506275e-02 	 6.600248e-18 	 -1.073444e-02 	 3.353582e-19 
286 	 1.182931e-01 	 -8.030238e-19 	 3.072925e-02 	 -8.910185e-20 	 5.096867e-03 	 -1.782241e-18 	 -1.055247e-02 	 3.110179e-19 
287 	 1.347946e-01 	 -4.484627e-18 	 3.191181e-02 	 -1.390510e-19 	 -5.834556e-02 	 3.172295e-19 	 -1.109557e-02 	 3.110885e-19 
288 	 1.447611e-01 	 -2.743665e-18 	 3.317978e-02 	 -1.683163e-19 	 -9.803855e-02 	 -9.922123e-18 	 -1.207246e-02 	 1.961086e-19 
289 	 1.454136e-01 	 1.653884e-18 	 3.442682e-02 	 -1.480697e-19 	 -7.598953e-02 	 1.147113e-18 	 -1.278265e-02 	 2.066753e-19 
290 	 1.413265e-01 	 8.204651e-20 	 3.560155e-02 	 -1.455409e-19 	 -1.309265e-01 	 -1.299202e-18 	 -1.408094e-02 	 1.901272e-19 
291 	 1.500959e-01 	 -1.642653e-18 	 3.684605e-02 	 -1.618139e-19 	 -1.131741e-01 	 -4.189571e-19 	 -1.515803e-02 	 1.835068e-19 
292 	 1.664961e-01 	 -6.666805e-18 	 3.824014e-02 	 -2.317600e-19 	 -1.105447e-01 	 2.736105e-18 	 -1.618370e-02 	 2.109540e-19 
293 	 1.445036e-01 	 -5.886453e-18 	 3.937060e-02 	 -2.919163e-19 	 -1.237990e-01 	 -2.580000e-19 	 -1.732854e-02 	 2.059652e-19 
294 	 1.796603e-01 	 -5.250188e-18 	 4.084733e-02 	 -3.441087e-19 	 -1.252861e-01 	 -5.986536e-18 	 -1.846494e-02 	 1.407809e-19 
295 	 1.480384e-01 	 -9.890744e-19 	 4.196391e-02 	 -3.508270e-19 	 -1.454147e-01 	 -2.126241e-18 	 -1.978733e-02 	 1.171661e-19 
296 	 1.521769e-01 	 7.854923e-19 	 4.310012e-02 	 -3.391124e-19 	 -1.075597e-01 	 2.603256e-18 	 -2.069220e-02 	 1.427959e-19 
297 	 1.235354e-01 	 -5.760410e-18 	 4.392089e-02 	 -3.944318e-19 	 -1.293296e-01 	 -2.718537e-18 	 -2.180074e-02 	 1.135987e-19 
298 	 1.125698e-01 	 -2.738842e-18 	 4.461431e-02 	 -4.181127e-19 	 -1.301197e-01 	 1.345883e-18 	 -2.289488e-02 	 1.260460e-19 
299 	 5.196065e-02 	 1.492650e-18 	 4.468778e-02 	 -3.990051e-19 	 -1.230445e-01 	 -5.667968e-18 	 -2.389637e-02 	 6.810584e-20 
300 	 5.429014e-02 	 1.424605e-18 	 4.478285e-02 	 -3.809495e-19 	 -1.286644e-01 	 -1.061113e-18 	 -2.493368e-02 	 5.692546e-20 
301 	 8.731234e-02 	 -2.022873e-18 	 4.519981e-02 	 -3.970468e-19 	 -1.369734e-01 	 1.459657e-18 	 -2.603211e-02 	 7.067773e-20 
302 	 7.865999e-02 	 -2.237116e-18 	 4.552466e-02 	 -4.149116e-19 	 -1.191855e-01 	 4.145902e-18 	 -2.693651e-02 	 1.102430e-19 
