#Iter 	 Plaquette 	 PLoop 
43 	 1.444451e+00 	 1.662829e+00 	 1.938099e-01 	 1.274673e-02 	 6.148841e-01 	 3.668179e-04 
44 	 1.442814e+00 	 1.657828e+00 	 1.807179e-01 	 7.385836e-04 	 6.050167e-01 	 3.752671e-04 
45 	 1.440986e+00 	 1.653010e+00 	 1.791300e-01 	 1.406787e-02 	 5.955526e-01 	 6.795471e-04 
46 	 1.433554e+00 	 1.648239e+00 	 1.894532e-01 	 1.825595e-02 	 5.867243e-01 	 1.061643e-03 
47 	 1.432335e+00 	 1.643645e+00 	 1.691087e-01 	 1.933069e-02 	 5.778389e-01 	 1.450346e-03 
48 	 1.427062e+00 	 1.639133e+00 	 1.539617e-01 	 -8.151746e-04 	 5.690081e-01 	 1.403148e-03 
49 	 1.427539e+00 	 1.634815e+00 	 1.542512e-01 	 3.359880e-03 	 5.605437e-01 	 1.443081e-03 
50 	 1.425547e+00 	 1.630629e+00 	 1.652196e-01 	 -1.121019e-02 	 5.526372e-01 	 1.190015e-03 
51 	 1.424715e+00 	 1.626592e+00 	 1.595933e-01 	 -6.597210e-03 	 5.449304e-01 	 1.037325e-03 
52 	 1.423063e+00 	 1.622678e+00 	 1.703465e-01 	 -2.099898e-03 	 5.377269e-01 	 9.769935e-04 
53 	 1.417477e+00 	 1.618806e+00 	 1.534481e-01 	 -1.511506e-02 	 5.304764e-01 	 6.733698e-04 
54 	 1.413832e+00 	 1.615010e+00 	 1.627517e-01 	 9.983911e-03 	 5.236666e-01 	 8.457872e-04 
55 	 1.412867e+00 	 1.611335e+00 	 1.482999e-01 	 1.027479e-02 	 5.168418e-01 	 1.017224e-03 
56 	 1.407337e+00 	 1.607692e+00 	 1.474393e-01 	 1.952922e-03 	 5.102453e-01 	 1.033932e-03 
57 	 1.406028e+00 	 1.604154e+00 	 1.428368e-01 	 7.014156e-04 	 5.037996e-01 	 1.028099e-03 
58 	 1.406028e+00 	 1.600738e+00 	 1.428368e-01 	 7.014156e-04 	 4.975761e-01 	 1.022466e-03 
59 	 1.402173e+00 	 1.597373e+00 	 1.369966e-01 	 9.910914e-03 	 4.914645e-01 	 1.173118e-03 
60 	 1.404128e+00 	 1.594152e+00 	 1.393048e-01 	 2.708276e-02 	 4.855952e-01 	 1.604945e-03 
61 	 1.402344e+00 	 1.591008e+00 	 1.226634e-01 	 1.381268e-02 	 4.796455e-01 	 1.805072e-03 
62 	 1.401212e+00 	 1.587946e+00 	 1.190816e-01 	 5.988617e-03 	 4.738300e-01 	 1.872549e-03 
63 	 1.397406e+00 	 1.584922e+00 	 1.214093e-01 	 6.740145e-03 	 4.682360e-01 	 1.949812e-03 
64 	 1.397406e+00 	 1.581992e+00 	 1.214093e-01 	 6.740145e-03 	 4.628168e-01 	 2.024661e-03 
65 	 1.399444e+00 	 1.579183e+00 	 1.269674e-01 	 9.154345e-03 	 4.576499e-01 	 2.134349e-03 
66 	 1.394985e+00 	 1.576393e+00 	 1.280043e-01 	 -4.621892e-03 	 4.526553e-01 	 2.031981e-03 
67 	 1.392288e+00 	 1.573645e+00 	 1.352827e-01 	 -1.841300e-03 	 4.479184e-01 	 1.974171e-03 
68 	 1.391035e+00 	 1.570959e+00 	 1.288781e-01 	 1.757206e-02 	 4.432266e-01 	 2.203552e-03 
69 	 1.388759e+00 	 1.568319e+00 	 1.209085e-01 	 1.993579e-02 	 4.385553e-01 	 2.460541e-03 
70 	 1.392764e+00 	 1.565811e+00 	 1.333944e-01 	 2.007239e-02 	 4.341959e-01 	 2.712139e-03 
71 	 1.387587e+00 	 1.563301e+00 	 1.000341e-01 	 1.803825e-02 	 4.294894e-01 	 2.927999e-03 
72 	 1.386542e+00 	 1.560846e+00 	 1.117722e-01 	 1.348002e-02 	 4.250766e-01 	 3.074555e-03 
73 	 1.385418e+00 	 1.558442e+00 	 1.169230e-01 	 8.789593e-03 	 4.208554e-01 	 3.152843e-03 
74 	 1.385900e+00 	 1.556111e+00 	 1.368108e-01 	 8.250706e-03 	 4.170169e-01 	 3.221734e-03 
75 	 1.387254e+00 	 1.553859e+00 	 1.125796e-01 	 -3.118881e-03 	 4.129578e-01 	 3.137192e-03 
76 	 1.383925e+00 	 1.551623e+00 	 1.090841e-01 	 1.307204e-02 	 4.089594e-01 	 3.267914e-03 
77 	 1.384518e+00 	 1.549453e+00 	 9.752234e-02 	 1.010820e-02 	 4.049148e-01 	 3.356749e-03 
78 	 1.382305e+00 	 1.547310e+00 	 9.781210e-02 	 6.323118e-04 	 4.009776e-01 	 3.321820e-03 
79 	 1.382360e+00 	 1.545222e+00 	 8.053854e-02 	 -8.241559e-04 	 3.969214e-01 	 3.269339e-03 
80 	 1.383119e+00 	 1.543196e+00 	 8.804662e-02 	 -6.426520e-03 	 3.930604e-01 	 3.148141e-03 
81 	 1.378877e+00 	 1.541167e+00 	 9.710407e-02 	 -5.676445e-03 	 3.894067e-01 	 3.039195e-03 
82 	 1.378657e+00 	 1.539186e+00 	 8.032852e-02 	 -7.745391e-03 	 3.856374e-01 	 2.907676e-03 
83 	 1.375429e+00 	 1.537213e+00 	 8.052705e-02 	 4.481978e-03 	 3.819614e-01 	 2.926644e-03 
84 	 1.374574e+00 	 1.535276e+00 	 7.838960e-02 	 1.517373e-02 	 3.783474e-01 	 3.072442e-03 
85 	 1.373388e+00 	 1.533372e+00 	 7.554417e-02 	 7.643114e-03 	 3.747850e-01 	 3.126215e-03 
86 	 1.373224e+00 	 1.531510e+00 	 3.464318e-02 	 -7.641269e-03 	 3.708299e-01 	 3.001012e-03 
87 	 1.373224e+00 	 1.529690e+00 	 3.464318e-02 	 -7.641269e-03 	 3.669657e-01 	 2.878686e-03 
88 	 1.370954e+00 	 1.527886e+00 	 3.455838e-02 	 -4.874243e-03 	 3.631883e-01 	 2.790585e-03 
89 	 1.367955e+00 	 1.526089e+00 	 4.590407e-02 	 2.868073e-03 	 3.596233e-01 	 2.791456e-03 
90 	 1.369406e+00 	 1.524349e+00 	 6.382093e-02 	 1.854177e-02 	 3.563366e-01 	 2.966459e-03 
91 	 1.367076e+00 	 1.522620e+00 	 6.416785e-02 	 2.144595e-02 	 3.531260e-01 	 3.169530e-03 
92 	 1.367118e+00 	 1.520930e+00 	 5.082301e-02 	 3.032632e-02 	 3.498401e-01 	 3.464713e-03 
93 	 1.368856e+00 	 1.519295e+00 	 6.388663e-02 	 3.939966e-02 	 3.467653e-01 	 3.851110e-03 
94 	 1.365793e+00 	 1.517662e+00 	 5.729938e-02 	 3.586345e-02 	 3.436859e-01 	 4.191667e-03 
95 	 1.365556e+00 	 1.516061e+00 	 4.652212e-02 	 2.630585e-02 	 3.405579e-01 	 4.424448e-03 
96 	 1.360743e+00 	 1.514443e+00 	 6.204544e-02 	 4.365644e-02 	 3.376567e-01 	 4.833115e-03 
97 	 1.358779e+00 	 1.512838e+00 	 6.314864e-02 	 2.915198e-02 	 3.348267e-01 	 5.083824e-03 
98 	 1.360361e+00 	 1.511282e+00 	 5.119743e-02 	 3.672210e-02 	 3.319325e-01 	 5.406664e-03 
99 	 1.360633e+00 	 1.509760e+00 	 5.291577e-02 	 3.913934e-02 	 3.291142e-01 	 5.747398e-03 
100 	 1.360626e+00 	 1.508269e+00 	 4.768520e-02 	 2.080659e-02 	 3.262999e-01 	 5.897990e-03 
101 	 1.360626e+00 	 1.506807e+00 	 4.768520e-02 	 2.080659e-02 	 3.235413e-01 	 6.045600e-03 
102 	 1.358364e+00 	 1.505352e+00 	 4.744171e-02 	 2.370911e-02 	 3.208345e-01 	 6.218772e-03 
103 	 1.357161e+00 	 1.503913e+00 	 4.491809e-02 	 1.366895e-02 	 3.181557e-01 	 6.291103e-03 
104 	 1.359113e+00 	 1.502521e+00 	 3.502406e-02 	 8.480894e-03 	 3.154333e-01 	 6.312159e-03 
105 	 1.360808e+00 	 1.501171e+00 	 1.447261e-02 	 2.625516e-02 	 3.125670e-01 	 6.502092e-03 
106 	 1.358553e+00 	 1.499826e+00 	 1.332492e-02 	 3.463179e-02 	 3.097439e-01 	 6.767467e-03 
107 	 1.357129e+00 	 1.498492e+00 	 2.673651e-02 	 7.874435e-03 	 3.070990e-01 	 6.777812e-03 
108 	 1.354767e+00 	 1.497161e+00 	 1.081207e-02 	 1.079902e-02 	 3.043556e-01 	 6.815046e-03 
109 	 1.354622e+00 	 1.495854e+00 	 1.118925e-02 	 2.617152e-02 	 3.016660e-01 	 6.992628e-03 
110 	 1.354622e+00 	 1.494570e+00 	 1.118925e-02 	 2.617152e-02 	 2.990253e-01 	 7.166982e-03 
111 	 1.354622e+00 	 1.493309e+00 	 1.118925e-02 	 2.617152e-02 	 2.964322e-01 	 7.338194e-03 
112 	 1.354895e+00 	 1.492073e+00 	 3.470812e-02 	 3.051887e-02 	 2.940954e-01 	 7.545164e-03 
113 	 1.353102e+00 	 1.490843e+00 	 2.730872e-02 	 1.938771e-02 	 2.917344e-01 	 7.649965e-03 
114 	 1.353391e+00 	 1.489638e+00 	 3.904252e-02 	 -4.194237e-03 	 2.895178e-01 	 7.546069e-03 
115 	 1.353662e+00 	 1.488455e+00 	 3.528699e-02 	 8.598477e-03 	 2.873071e-01 	 7.555220e-03 
116 	 1.352244e+00 	 1.487281e+00 	 3.168618e-02 	 1.394700e-02 	 2.851035e-01 	 7.610322e-03 
117 	 1.352295e+00 	 1.486127e+00 	 4.144807e-02 	 1.149514e-02 	 2.830210e-01 	 7.643525e-03 
118 	 1.352666e+00 	 1.484996e+00 	 4.922619e-02 	 8.193449e-03 	 2.810397e-01 	 7.648186e-03 
119 	 1.351891e+00 	 1.483878e+00 	 5.995114e-02 	 1.437205e-02 	 2.791818e-01 	 7.704689e-03 
120 	 1.349369e+00 	 1.482757e+00 	 4.667276e-02 	 1.050576e-02 	 2.772442e-01 	 7.728031e-03 
121 	 1.349060e+00 	 1.481652e+00 	 3.358477e-02 	 -8.596397e-03 	 2.752305e-01 	 7.593118e-03 
122 	 1.348261e+00 	 1.480558e+00 	 3.617344e-02 	 3.780190e-03 	 2.732710e-01 	 7.561865e-03 
123 	 1.346703e+00 	 1.479470e+00 	 3.060073e-02 	 5.376570e-03 	 2.712981e-01 	 7.544098e-03 
124 	 1.347517e+00 	 1.478406e+00 	 3.903983e-02 	 2.052461e-02 	 2.694250e-01 	 7.648780e-03 
125 	 1.346261e+00 	 1.477349e+00 	 4.405273e-02 	 2.680221e-02 	 2.676220e-01 	 7.802007e-03 
126 	 1.348493e+00 	 1.476326e+00 	 5.542309e-02 	 1.552152e-02 	 2.659379e-01 	 7.863273e-03 
127 	 1.345280e+00 	 1.475294e+00 	 5.983365e-02 	 9.348757e-03 	 2.643151e-01 	 7.874970e-03 
128 	 1.344041e+00 	 1.474269e+00 	 5.375243e-02 	 8.794407e-03 	 2.626700e-01 	 7.882153e-03 
129 	 1.345554e+00 	 1.473271e+00 	 4.267224e-02 	 -1.895372e-03 	 2.609646e-01 	 7.806358e-03 
130 	 1.346980e+00 	 1.472300e+00 	 3.286994e-02 	 3.620678e-02 	 2.592100e-01 	 8.024823e-03 
131 	 1.348013e+00 	 1.471351e+00 	 4.105952e-02 	 3.466745e-02 	 2.575448e-01 	 8.228202e-03 
132 	 1.347385e+00 	 1.470412e+00 	 3.314924e-02 	 2.721488e-02 	 2.558448e-01 	 8.372040e-03 
133 	 1.344661e+00 	 1.469466e+00 	 3.840140e-02 	 2.955833e-02 	 2.542099e-01 	 8.531336e-03 
134 	 1.343812e+00 	 1.468529e+00 	 4.442694e-02 	 4.129623e-02 	 2.526444e-01 	 8.775850e-03 
135 	 1.343946e+00 	 1.467606e+00 	 5.092354e-02 	 3.982820e-02 	 2.511501e-01 	 9.005867e-03 
136 	 1.343142e+00 	 1.466691e+00 	 4.259694e-02 	 3.084793e-02 	 2.496166e-01 	 9.166471e-03 
137 	 1.342070e+00 	 1.465781e+00 	 4.388977e-02 	 -2.989721e-03 	 2.481150e-01 	 9.077739e-03 
138 	 1.340507e+00 	 1.464873e+00 	 4.473547e-02 	 -1.090909e-02 	 2.466412e-01 	 8.932907e-03 
139 	 1.344436e+00 	 1.464007e+00 	 2.889538e-02 	 1.261613e-02 	 2.450747e-01 	 8.959405e-03 
140 	 1.343105e+00 	 1.463143e+00 	 3.254252e-02 	 -1.040838e-03 	 2.435566e-01 	 8.887975e-03 
141 	 1.337793e+00 	 1.462254e+00 	 4.378839e-02 	 1.327600e-02 	 2.421398e-01 	 8.919096e-03 
142 	 1.338813e+00 	 1.461385e+00 	 5.690566e-02 	 2.902559e-02 	 2.408354e-01 	 9.060691e-03 
143 	 1.337232e+00 	 1.460517e+00 	 6.823099e-02 	 3.308388e-02 	 2.396283e-01 	 9.228685e-03 
144 	 1.335949e+00 	 1.459652e+00 	 5.035337e-02 	 2.671876e-02 	 2.383139e-01 	 9.350144e-03 
145 	 1.337509e+00 	 1.458809e+00 	 4.626944e-02 	 1.001225e-02 	 2.369895e-01 	 9.354710e-03 
146 	 1.336970e+00 	 1.457975e+00 	 4.601898e-02 	 9.515029e-03 	 2.356815e-01 	 9.355808e-03 
147 	 1.336559e+00 	 1.457149e+00 	 5.497522e-02 	 3.072783e-03 	 2.344522e-01 	 9.313066e-03 
148 	 1.336559e+00 	 1.456334e+00 	 5.497522e-02 	 3.072783e-03 	 2.332395e-01 	 9.270902e-03 
149 	 1.333767e+00 	 1.455511e+00 	 5.487757e-02 	 1.414778e-02 	 2.320424e-01 	 9.303633e-03 
150 	 1.333832e+00 	 1.454700e+00 	 5.459369e-02 	 1.526967e-02 	 2.308594e-01 	 9.343407e-03 
151 	 1.333309e+00 	 1.453896e+00 	 5.310760e-02 	 2.891156e-02 	 2.296823e-01 	 9.472997e-03 
152 	 1.333309e+00 	 1.453103e+00 	 5.310760e-02 	 2.891156e-02 	 2.285206e-01 	 9.600882e-03 
153 	 1.332233e+00 	 1.452313e+00 	 6.004132e-02 	 7.554976e-03 	 2.274194e-01 	 9.587510e-03 
154 	 1.331620e+00 	 1.451529e+00 	 6.817525e-02 	 1.783541e-02 	 2.263854e-01 	 9.641068e-03 
155 	 1.332297e+00 	 1.450760e+00 	 2.523879e-02 	 -5.570452e-03 	 2.250877e-01 	 9.542929e-03 
156 	 1.330731e+00 	 1.449991e+00 	 2.647392e-02 	 1.864505e-02 	 2.238145e-01 	 9.601276e-03 
157 	 1.333288e+00 	 1.449247e+00 	 1.913872e-02 	 1.180972e-02 	 2.225108e-01 	 9.615343e-03 
158 	 1.333973e+00 	 1.448518e+00 	 6.928929e-03 	 -4.765043e-03 	 2.211464e-01 	 9.524328e-03 
159 	 1.333713e+00 	 1.447796e+00 	 1.690796e-02 	 -6.083220e-03 	 2.198619e-01 	 9.426167e-03 
160 	 1.329386e+00 	 1.447056e+00 	 7.407835e-03 	 -1.626697e-02 	 2.185340e-01 	 9.265585e-03 
161 	 1.331743e+00 	 1.446339e+00 	 2.772425e-02 	 -2.441466e-02 	 2.173489e-01 	 9.056391e-03 
162 	 1.329502e+00 	 1.445618e+00 	 2.866896e-02 	 -3.341098e-02 	 2.161842e-01 	 8.794246e-03 
163 	 1.328708e+00 	 1.444901e+00 	 2.453558e-02 	 -4.472128e-02 	 2.150084e-01 	 8.465930e-03 
164 	 1.329437e+00 	 1.444197e+00 	 2.312055e-02 	 -1.734093e-02 	 2.138384e-01 	 8.308571e-03 
165 	 1.332725e+00 	 1.443521e+00 	 4.303183e-02 	 -3.289673e-02 	 2.128032e-01 	 8.058842e-03 
166 	 1.332224e+00 	 1.442851e+00 	 4.828159e-02 	 -5.378446e-03 	 2.118121e-01 	 7.977895e-03 
167 	 1.332299e+00 	 1.442189e+00 	 3.709815e-02 	 6.216574e-03 	 2.107659e-01 	 7.967348e-03 
168 	 1.332097e+00 	 1.441533e+00 	 3.993314e-02 	 7.892953e-03 	 2.097490e-01 	 7.966905e-03 
169 	 1.329466e+00 	 1.440870e+00 	 7.171732e-02 	 -7.898701e-05 	 2.089323e-01 	 7.919296e-03 
170 	 1.329466e+00 	 1.440215e+00 	 7.171732e-02 	 -7.898701e-05 	 2.081251e-01 	 7.872248e-03 
171 	 1.331543e+00 	 1.439580e+00 	 6.192481e-02 	 -8.951639e-03 	 2.072702e-01 	 7.773862e-03 
172 	 1.331014e+00 	 1.438948e+00 	 5.547045e-02 	 3.255640e-03 	 2.063876e-01 	 7.747594e-03 
173 	 1.330798e+00 	 1.438323e+00 	 5.793490e-02 	 1.006042e-02 	 2.055295e-01 	 7.760963e-03 
174 	 1.331151e+00 	 1.437707e+00 	 4.894670e-02 	 2.851931e-03 	 2.046296e-01 	 7.732750e-03 
175 	 1.332959e+00 	 1.437109e+00 	 3.350226e-02 	 2.371787e-03 	 2.036517e-01 	 7.702116e-03 
176 	 1.331418e+00 	 1.436508e+00 	 4.139760e-02 	 -1.494562e-03 	 2.027298e-01 	 7.649862e-03 
177 	 1.334618e+00 	 1.435932e+00 	 4.267359e-02 	 -5.556585e-03 	 2.018256e-01 	 7.575249e-03 
178 	 1.334618e+00 	 1.435363e+00 	 4.267359e-02 	 -5.556585e-03 	 2.009314e-01 	 7.501475e-03 
179 	 1.329373e+00 	 1.434771e+00 	 3.980102e-02 	 -2.315100e-02 	 2.000313e-01 	 7.330232e-03 
180 	 1.329373e+00 	 1.434186e+00 	 3.980102e-02 	 -2.315100e-02 	 1.991411e-01 	 7.160892e-03 
181 	 1.329937e+00 	 1.433610e+00 	 4.533910e-02 	 -1.516820e-02 	 1.982914e-01 	 7.037527e-03 
182 	 1.329937e+00 	 1.433040e+00 	 4.533910e-02 	 -1.516820e-02 	 1.974510e-01 	 6.915517e-03 
183 	 1.331502e+00 	 1.432485e+00 	 3.757459e-02 	 -2.137632e-02 	 1.965773e-01 	 6.760917e-03 
184 	 1.333118e+00 	 1.431945e+00 	 4.755965e-02 	 -9.503572e-03 	 1.957674e-01 	 6.672523e-03 
185 	 1.334363e+00 	 1.431418e+00 	 3.827057e-02 	 -1.215077e-02 	 1.949161e-01 	 6.570775e-03 
186 	 1.331886e+00 	 1.430883e+00 	 3.029371e-02 	 -6.052278e-03 	 1.940310e-01 	 6.502910e-03 
187 	 1.336595e+00 	 1.430378e+00 	 1.545073e-02 	 -7.185704e-03 	 1.930761e-01 	 6.429708e-03 
188 	 1.335486e+00 	 1.429874e+00 	 2.429750e-02 	 -2.799020e-02 	 1.921783e-01 	 6.246624e-03 
189 	 1.335486e+00 	 1.429374e+00 	 2.429750e-02 	 -2.799020e-02 	 1.912901e-01 	 6.065477e-03 
190 	 1.333726e+00 	 1.428871e+00 	 3.032520e-02 	 9.576714e-04 	 1.904429e-01 	 6.038593e-03 
191 	 1.335480e+00 	 1.428382e+00 	 3.490722e-02 	 3.394912e-03 	 1.896285e-01 	 6.024752e-03 
192 	 1.337257e+00 	 1.427907e+00 	 3.084097e-02 	 -1.445223e-02 	 1.888015e-01 	 5.918101e-03 
193 	 1.334321e+00 	 1.427422e+00 	 2.299490e-02 	 -2.041251e-02 	 1.879424e-01 	 5.781673e-03 
194 	 1.334636e+00 	 1.426944e+00 	 1.491721e-02 	 -1.405035e-02 	 1.870505e-01 	 5.679446e-03 
195 	 1.331289e+00 	 1.426454e+00 	 -7.156364e-03 	 -1.383177e-02 	 1.860546e-01 	 5.579389e-03 
196 	 1.331289e+00 	 1.425968e+00 	 -7.156364e-03 	 -1.383177e-02 	 1.850688e-01 	 5.480352e-03 
197 	 1.325728e+00 	 1.425459e+00 	 -1.386429e-02 	 -8.345466e-03 	 1.840590e-01 	 5.410170e-03 
198 	 1.326096e+00 	 1.424957e+00 	 -3.372545e-03 	 5.648890e-03 	 1.831124e-01 	 5.411376e-03 
199 	 1.326096e+00 	 1.424461e+00 	 -3.372545e-03 	 5.648890e-03 	 1.821753e-01 	 5.412570e-03 
200 	 1.324967e+00 	 1.423963e+00 	 -2.143839e-04 	 1.248743e-02 	 1.812633e-01 	 5.447944e-03 
201 	 1.324967e+00 	 1.423471e+00 	 -2.143839e-04 	 1.248743e-02 	 1.803605e-01 	 5.482966e-03 
202 	 1.325592e+00 	 1.422986e+00 	 3.143062e-02 	 4.762721e-03 	 1.796232e-01 	 5.479401e-03 
203 	 1.325592e+00 	 1.422506e+00 	 3.143062e-02 	 4.762721e-03 	 1.788932e-01 	 5.475870e-03 
204 	 1.326043e+00 	 1.422033e+00 	 3.076022e-02 	 -2.282677e-04 	 1.781670e-01 	 5.447909e-03 
205 	 1.327173e+00 	 1.421571e+00 	 4.389475e-02 	 1.167904e-02 	 1.775121e-01 	 5.478304e-03 
206 	 1.329986e+00 	 1.421126e+00 	 3.545924e-02 	 1.994713e-02 	 1.768225e-01 	 5.548541e-03 
207 	 1.328746e+00 	 1.420680e+00 	 2.201976e-02 	 2.306690e-02 	 1.760746e-01 	 5.633171e-03 
208 	 1.328746e+00 	 1.420238e+00 	 2.201976e-02 	 2.306690e-02 	 1.753340e-01 	 5.716987e-03 
209 	 1.328746e+00 	 1.419800e+00 	 2.201976e-02 	 2.306690e-02 	 1.746004e-01 	 5.800001e-03 
210 	 1.328999e+00 	 1.419368e+00 	 1.328497e-02 	 2.678163e-02 	 1.738323e-01 	 5.899914e-03 
211 	 1.329803e+00 	 1.418943e+00 	 8.974708e-03 	 1.850658e-02 	 1.730509e-01 	 5.959661e-03 
212 	 1.330815e+00 	 1.418527e+00 	 1.481690e-02 	 1.053543e-02 	 1.723046e-01 	 5.981245e-03 
213 	 1.328306e+00 	 1.418104e+00 	 9.094432e-03 	 1.654383e-02 	 1.715383e-01 	 6.030834e-03 
214 	 1.325923e+00 	 1.417673e+00 	 1.438922e-02 	 1.860848e-02 	 1.708040e-01 	 6.089608e-03 
215 	 1.327216e+00 	 1.417252e+00 	 5.145243e-03 	 6.359085e-03 	 1.700335e-01 	 6.090862e-03 
216 	 1.328529e+00 	 1.416842e+00 	 1.396093e-02 	 2.438091e-02 	 1.693109e-01 	 6.175538e-03 
217 	 1.328529e+00 	 1.416435e+00 	 1.396093e-02 	 2.438091e-02 	 1.685950e-01 	 6.259434e-03 
218 	 1.328080e+00 	 1.416029e+00 	 1.203130e-02 	 1.945284e-02 	 1.678768e-01 	 6.319954e-03 
219 	 1.330019e+00 	 1.415637e+00 	 8.473492e-03 	 6.291161e-03 	 1.671490e-01 	 6.319822e-03 
220 	 1.330686e+00 	 1.415250e+00 	 2.209111e-02 	 2.206878e-02 	 1.664896e-01 	 6.391408e-03 
