#Beta=5.400000e+00, Nt=6, Ns=12^3 
#Iters 	 Current_Plaq 	 Average_Plaq 	 CurrentPolyakovLoop.real 	 CurrentPolyakovLoop.imag 	 AveragePolyakovLoop.real 	 AveragePolyakovLoop.imag 	 PBP 	 AveragePBP
1 	 3.000000e+00 	 3.000000e+00 	 3.000000e+00 	 0.000000e+00 	 3.000000e+00 	 0.000000e+00 3.096684e-02 	 3.096684e-02 
2 	 2.850352e+00 	 2.925176e+00 	 2.776582e+00 	 8.572152e-06 	 2.888291e+00 	 4.286076e-06 3.066560e-02 	 3.081622e-02 
3 	 2.725150e+00 	 2.858501e+00 	 2.579747e+00 	 -9.074451e-04 	 2.785443e+00 	 -2.996243e-04 2.899398e-02 	 3.020881e-02 
4 	 2.620726e+00 	 2.799057e+00 	 2.409277e+00 	 -2.827073e-03 	 2.691401e+00 	 -9.314866e-04 2.926961e-02 	 2.997401e-02 
5 	 2.532971e+00 	 2.745840e+00 	 2.262118e+00 	 -1.900975e-03 	 2.605545e+00 	 -1.125384e-03 3.312954e-02 	 3.060511e-02 
6 	 2.453350e+00 	 2.697091e+00 	 2.127864e+00 	 -2.610699e-04 	 2.525931e+00 	 -9.813318e-04 2.940723e-02 	 3.040547e-02 
7 	 2.384627e+00 	 2.652454e+00 	 1.999679e+00 	 4.271930e-04 	 2.450752e+00 	 -7.801140e-04 2.871493e-02 	 3.016396e-02 
8 	 2.323201e+00 	 2.611297e+00 	 1.905475e+00 	 -3.119978e-04 	 2.382593e+00 	 -7.215995e-04 3.784422e-02 	 3.112399e-02 
9 	 2.270589e+00 	 2.573441e+00 	 1.819398e+00 	 -1.566903e-03 	 2.320015e+00 	 -8.155221e-04 2.983129e-02 	 3.098036e-02 
10 	 2.224064e+00 	 2.538503e+00 	 1.737043e+00 	 3.074924e-03 	 2.261718e+00 	 -4.264775e-04 3.214392e-02 	 3.109672e-02 
11 	 2.179989e+00 	 2.505911e+00 	 1.668024e+00 	 1.566060e-03 	 2.207746e+00 	 -2.453377e-04 2.846611e-02 	 3.085757e-02 
12 	 2.140566e+00 	 2.475465e+00 	 1.590801e+00 	 -1.835001e-03 	 2.156334e+00 	 -3.778097e-04 3.363120e-02 	 3.108871e-02 
13 	 2.103651e+00 	 2.446864e+00 	 1.519572e+00 	 4.689648e-04 	 2.107352e+00 	 -3.126732e-04 2.870435e-02 	 3.090529e-02 
14 	 2.072721e+00 	 2.420140e+00 	 1.472884e+00 	 5.610737e-03 	 2.062033e+00 	 1.104275e-04 3.831977e-02 	 3.143490e-02 
15 	 2.042222e+00 	 2.394945e+00 	 1.413209e+00 	 4.222405e-03 	 2.018778e+00 	 3.845594e-04 2.856374e-02 	 3.124349e-02 
16 	 2.015205e+00 	 2.371212e+00 	 1.358011e+00 	 5.728148e-03 	 1.977480e+00 	 7.185337e-04 3.107477e-02 	 3.123294e-02 
17 	 1.989972e+00 	 2.348786e+00 	 1.307198e+00 	 9.443398e-03 	 1.938052e+00 	 1.231761e-03 2.820994e-02 	 3.105512e-02 
18 	 1.967987e+00 	 2.327630e+00 	 1.273941e+00 	 1.367261e-02 	 1.901157e+00 	 1.922920e-03 4.043543e-02 	 3.157625e-02 
19 	 1.947432e+00 	 2.307620e+00 	 1.222934e+00 	 1.954221e-02 	 1.865461e+00 	 2.850251e-03 2.882566e-02 	 3.143148e-02 
20 	 1.926309e+00 	 2.288554e+00 	 1.179675e+00 	 1.972864e-02 	 1.831172e+00 	 3.694170e-03 2.883901e-02 	 3.130186e-02 
21 	 1.906534e+00 	 2.270363e+00 	 1.138943e+00 	 2.546045e-02 	 1.798208e+00 	 4.730660e-03 2.789004e-02 	 3.113939e-02 
22 	 1.889265e+00 	 2.253040e+00 	 1.111647e+00 	 2.154063e-02 	 1.767001e+00 	 5.494749e-03 3.079557e-02 	 3.112376e-02 
23 	 1.873069e+00 	 2.236520e+00 	 1.076541e+00 	 1.875851e-02 	 1.736981e+00 	 6.071435e-03 3.512150e-02 	 3.129758e-02 
24 	 1.857210e+00 	 2.220715e+00 	 1.037194e+00 	 1.641221e-02 	 1.707823e+00 	 6.502300e-03 3.301860e-02 	 3.136929e-02 
25 	 1.843328e+00 	 2.205620e+00 	 1.012330e+00 	 1.313563e-02 	 1.680004e+00 	 6.767633e-03 2.926261e-02 	 3.128502e-02 
26 	 1.828921e+00 	 2.191131e+00 	 9.870021e-01 	 1.656038e-02 	 1.653350e+00 	 7.144277e-03 3.292093e-02 	 3.134794e-02 
27 	 1.813412e+00 	 2.177142e+00 	 9.717630e-01 	 1.440067e-02 	 1.628106e+00 	 7.413033e-03 2.836195e-02 	 3.123735e-02 
28 	 1.800460e+00 	 2.163689e+00 	 9.528891e-01 	 1.230914e-02 	 1.603991e+00 	 7.587894e-03 2.874255e-02 	 3.114825e-02 
29 	 1.788851e+00 	 2.150763e+00 	 9.270890e-01 	 1.543284e-02 	 1.580649e+00 	 7.858409e-03 2.976232e-02 	 3.110046e-02 
30 	 1.777654e+00 	 2.138326e+00 	 9.017970e-01 	 1.403999e-02 	 1.558021e+00 	 8.064462e-03 3.066262e-02 	 3.108586e-02 
31 	 1.767376e+00 	 2.126360e+00 	 8.770982e-01 	 1.233086e-02 	 1.536056e+00 	 8.202088e-03 3.029712e-02 	 3.106042e-02 
32 	 1.756885e+00 	 2.114814e+00 	 8.447815e-01 	 1.056769e-02 	 1.514453e+00 	 8.276013e-03 2.951739e-02 	 3.101220e-02 
33 	 1.746061e+00 	 2.103640e+00 	 8.207689e-01 	 2.178668e-02 	 1.493433e+00 	 8.685427e-03 2.894487e-02 	 3.094955e-02 
34 	 1.735338e+00 	 2.092807e+00 	 8.087788e-01 	 1.689329e-02 	 1.473296e+00 	 8.926835e-03 3.064843e-02 	 3.094070e-02 
35 	 1.726243e+00 	 2.082334e+00 	 7.945154e-01 	 1.704933e-02 	 1.453902e+00 	 9.158906e-03 3.149918e-02 	 3.095665e-02 
36 	 1.716267e+00 	 2.072166e+00 	 7.711561e-01 	 1.694933e-02 	 1.434937e+00 	 9.375307e-03 2.922843e-02 	 3.090865e-02 
37 	 1.707577e+00 	 2.062312e+00 	 7.590813e-01 	 1.879076e-02 	 1.416671e+00 	 9.629778e-03 3.352365e-02 	 3.097932e-02 
38 	 1.700656e+00 	 2.052795e+00 	 7.469903e-01 	 1.215441e-02 	 1.399047e+00 	 9.696216e-03 3.015776e-02 	 3.095770e-02 
39 	 1.690949e+00 	 2.043516e+00 	 7.356080e-01 	 8.004182e-03 	 1.382036e+00 	 9.652830e-03 2.932821e-02 	 3.091592e-02 
