#Beta=5.460000e+00, Nt=6, Ns=12^3 
#Iter 	 TraceF3iF3iMinusF4iF4i.real 	 TraceF3iF3iMinusF4iF4i.imag 	 AvgTraceF3iF3iMinusF4iF4i.real 	 AvgTraceF3iF3iMinusF4iF4i.imag 	 TraceF4iF3iPlusF3iF4i.real 	 TraceF4iF3iPlusF3iF4i.imag 	 AvgTraceF4iF3iPlusF3iF4i.real 	 AvgTraceF4iF3iPlusF3iF4i.imag 
37 	 1.379379e-02 	 -6.613367e-19 	 -6.249542e-03 	 3.625142e-19 	 -3.072211e-02 	 -5.073497e-18 	 8.893818e-03 	 8.636802e-19 
38 	 6.687637e-03 	 -3.712934e-18 	 -5.909090e-03 	 2.552656e-19 	 -2.026997e-02 	 1.503829e-18 	 8.126350e-03 	 8.805262e-19 
39 	 3.177524e-03 	 3.081561e-18 	 -5.676100e-03 	 3.277347e-19 	 -3.501349e-03 	 -5.839299e-19 	 7.828204e-03 	 8.429761e-19 
40 	 2.541479e-02 	 1.423403e-18 	 -4.898827e-03 	 3.551264e-19 	 -3.750571e-02 	 -1.148451e-18 	 6.694856e-03 	 7.931904e-19 
41 	 2.628617e-02 	 -5.057082e-18 	 -4.138218e-03 	 2.231213e-19 	 -2.463054e-02 	 -5.528845e-18 	 5.930822e-03 	 6.389944e-19 
42 	 1.907552e-02 	 3.658398e-19 	 -3.585510e-03 	 2.265194e-19 	 -1.489699e-02 	 -1.166689e-18 	 5.434922e-03 	 5.960020e-19 
43 	 1.130177e-02 	 2.634688e-18 	 -3.239294e-03 	 2.825233e-19 	 -1.475886e-02 	 -3.736482e-18 	 4.965299e-03 	 4.952465e-19 
44 	 3.409057e-02 	 -2.338506e-18 	 -2.390888e-03 	 2.229544e-19 	 1.105671e-02 	 2.756015e-18 	 5.103740e-03 	 5.466276e-19 
45 	 -7.501289e-03 	 6.895528e-19 	 -2.504452e-03 	 2.333233e-19 	 2.384023e-02 	 1.412809e-18 	 5.520106e-03 	 5.658761e-19 
46 	 -3.225871e-02 	 -4.038047e-20 	 -3.151284e-03 	 2.273732e-19 	 3.050355e-03 	 -3.080105e-18 	 5.466416e-03 	 4.866157e-19 
47 	 -1.201022e-02 	 8.691022e-19 	 -3.339772e-03 	 2.410270e-19 	 1.020339e-02 	 2.984233e-18 	 5.567203e-03 	 5.397564e-19 
48 	 -1.222757e-02 	 4.780685e-18 	 -3.524934e-03 	 3.356032e-19 	 1.760562e-02 	 6.274987e-18 	 5.818003e-03 	 6.592404e-19 
49 	 -4.883562e-02 	 -4.738836e-18 	 -4.449642e-03 	 2.320432e-19 	 5.160486e-02 	 -3.316584e-18 	 6.752429e-03 	 5.781012e-19 
50 	 -3.228382e-02 	 4.701106e-18 	 -5.006326e-03 	 3.214245e-19 	 1.917022e-02 	 1.717825e-18 	 7.000785e-03 	 6.008956e-19 
51 	 7.119198e-04 	 -4.047160e-18 	 -4.894203e-03 	 2.357660e-19 	 -6.552314e-03 	 -2.732591e-18 	 6.735038e-03 	 5.355331e-19 
52 	 -1.446030e-02 	 7.677167e-18 	 -5.078167e-03 	 3.788698e-19 	 2.953930e-02 	 -8.402567e-18 	 7.173581e-03 	 3.636466e-19 
53 	 -1.954091e-03 	 -1.464614e-18 	 -5.019222e-03 	 3.440871e-19 	 1.619972e-02 	 -5.962443e-18 	 7.343885e-03 	 2.442864e-19 
54 	 -2.251206e-03 	 -1.954709e-18 	 -4.967962e-03 	 3.015168e-19 	 2.011482e-02 	 4.022256e-19 	 7.580384e-03 	 2.472112e-19 
55 	 -1.547188e-02 	 3.625918e-18 	 -5.158943e-03 	 3.619605e-19 	 8.786144e-03 	 -4.750077e-18 	 7.602307e-03 	 1.563514e-19 
56 	 -2.146760e-02 	 -1.736576e-18 	 -5.450169e-03 	 3.244866e-19 	 4.985070e-03 	 -1.018615e-18 	 7.555571e-03 	 1.353699e-19 
57 	 -2.803295e-02 	 -1.864375e-18 	 -5.846358e-03 	 2.860855e-19 	 -1.142740e-03 	 -4.030287e-18 	 7.402969e-03 	 6.228820e-20 
58 	 -1.751081e-02 	 -1.345975e-19 	 -6.047469e-03 	 2.788324e-19 	 9.957450e-03 	 3.342120e-19 	 7.447012e-03 	 6.697654e-20 
59 	 -3.364827e-02 	 4.146519e-18 	 -6.515279e-03 	 3.443864e-19 	 7.376114e-03 	 -1.208015e-19 	 7.445810e-03 	 6.379386e-20 
60 	 -6.544709e-03 	 -1.477159e-18 	 -6.515770e-03 	 3.140273e-19 	 2.027395e-03 	 4.467315e-19 	 7.355503e-03 	 7.017616e-20 
61 	 -4.188508e-02 	 -7.498477e-19 	 -7.095595e-03 	 2.965867e-19 	 -3.213238e-02 	 2.780109e-18 	 6.708161e-03 	 1.146013e-19 
62 	 -1.865764e-02 	 -2.144823e-18 	 -7.282079e-03 	 2.572092e-19 	 -4.101131e-02 	 4.512824e-18 	 5.938492e-03 	 1.855404e-19 
63 	 -8.038499e-03 	 1.513921e.956298e-19 	 6.837817e-03 	 2.902249e-18 	 1.074967e-02 	 2.824303e-19 
64 	 1.315861e-02 	 8.452395e-19 	 -1.237693e-03 	 3.042175e-19 	 -2.141757e-02 	 -6.096964e-19 	 1.024706e-02 	 2.684908e-19 
65 	 2.688917e-02 	 -2.244418e-18 	 -8.049723e-04 	 2.650077e-19 	 -1.783962e-02 	 1.134731e-18 	 9.814952e-03 	 2.818176e-19 
66 	 3.309259e-02 	 -1.272474e-18 	 -2.913730e-04 	 2.417125e-19 	 -2.534185e-02 	 -8.620077e-19 	 9.282274e-03 	 2.644869e-19 
67 	 4.685508e-02 	 -4.958464e-18 	 4.123054e-04 	 1.640980e-19 	 -4.815774e-02 	 5.354754e-18 	 8.424960e-03 	 3.404610e-19 
68 	 5.195555e-02 	 3.599135e-18 	 1.170294e-03 	 2.146132e-19 	 -3.264338e-02 	 -4.899657e-18 	 7.821014e-03 	 2.634005e-19 
69 	 3.656210e-02 	 3.349202e-19 	 1.683219e-03 	 2.163568e-19 	 -2.278913e-02 	 4.647680e-18 	 7.377388e-03 	 3.269408e-19 
70 	 4.279224e-02 	 6.068390e-19 	 2.270491e-03 	 2.219351e-19 	 -3.783084e-02 	 4.162801e-19 	 6.731557e-03 	 3.282171e-19 
71 	 3.079204e-02 	 9.173733e-19 	 2.672203e-03 	 2.317300e-19 	 7.655546e-03 	 -1.559377e-19 	 6.744571e-03 	 3.213980e-19 
72 	 1.335992e-02 	 -4.612450e-18 	 2.820643e-03 	 1.644497e-19 	 6.563022e-03 	 -2.772747e-18 	 6.742049e-03 	 2.784237e-19 
73 	 1.716076e-02 	 -2.320213e-18 	 3.017083e-03 	 1.304132e-19 	 -1.525500e-04 	 -1.602210e-18 	 6.647602e-03 	 2.526616e-19 
74 	 -1.441378e-02 	 -3.021884e-18 	 2.781531e-03 	 8.781463e-20 	 1.785663e-02 	 -1.667588e-18 	 6.799076e-03 	 2.267123e-19 
75 	 -1.197945e-02 	 -2.802806e-18 	 2.584718e-03 	 4.927303e-20 	 -2.196018e-02 	 4.797595e-18 	 6.415619e-03 	 2.876574e-19 
76 	 4.727047e-03 	 -1.658096e-18 	 2.612906e-03 	 2.680765e-20 	 -2.947097e-02 	 4.488062e-18 	 5.943427e-03 	 3.429259e-19 
77 	 -3.229603e-02 	 -1.094119e-18 	 2.159543e-03 	 1.225016e-20 	 -4.430748e-02 	 -4.393696e-18 	 5.290818e-03 	 2.814113e-19 
78 	 -3.089263e-02 	 -7.675569e-19 	 1.735798e-03 	 2.252637e-21 	 -2.357377e-02 	 -6.517260e-18 	 4.920759e-03 	 1.942489e-19 
79 	 -5.593114e-02 	 5.093060e-18 	 1.005836e-03 	 6.669324e-20 	 8.646743e-03 	 -2.969844e-18 	 4.967923e-03 	 1.541971e-19 
80 	 -5.817924e-02 	 3.862146e-18 	 2.660229e-04 	 1.141364e-19 	 4.832623e-03 	 1.276615e-19 	 4.966232e-03 	 1.538654e-19 
81 	 -4.798800e-02 	 -6.873772e-18 	 -3.297057e-04 	 2.786593e-20 	 -1.621236e-02 	 -3.360190e-18 	 4.704768e-03 	 1.104820e-19 
82 	 -4.335122e-02 	 -9.819517e-19 	 -8.543583e-04 	 1.555108e-20 	 -2.457070e-02 	 -9.125368e-19 	 4.347750e-03 	 9.800612e-20 
83 	 -2.500024e-02 	 -2.023628e-18 	 -1.145273e-03 	 -9.017349e-21 	 -6.141914e-02 	 -2.357805e-18 	 3.555378e-03 	 6.841804e-20 
84 	 -5.049624e-04 	 3.403037e-18 	 -1.137650e-03 	 3.160235e-20 	 -4.475876e-02 	 3.195719e-18 	 2.980210e-03 	 1.056478e-19 
85 	 2.186782e-02 	 3.172325e-19 	 -8.669972e-04 	 3.496270e-20 	 -5.821909e-02 	 5.518054e-19 	 2.260218e-03 	 1.108967e-19 
86 	 2.321858e-02 	 -4.207453e-18 	 -5.869323e-04 	 -1.436771e-20 	 -5.677703e-02 	 1.570420e-18 	 1.573739e-03 	 1.278679e-19 
87 	 4.633117e-02 	 -2.016629e-18 	 -4.764378e-05 	 -3.738221e-20 	 -3.106272e-02 	 -9.048403e-19 	 1.198607e-03 	 1.159977e-19 
88 	 3.010214e-02 	 5.873978e-18 	 2.949674e-04 	 2.979234e-20 	 5.989651e-03 	 2.951439e-18 	 1.253050e-03 	 1.482186e-19 
89 	 2.335575e-02 	 -1.676006e-18 	 5.540774e-04 	 1.062606e-20 	 2.248569e-02 	 9.369648e-20 	 1.491619e-03 	 1.476060e-19 
90 	 6.136104e-02 	 7.732442e-19 	 1.229710e-03 	 1.909960e-20 	 1.880922e-02 	 -1.495797e-19 	 1.684037e-03 	 1.443040e-19 
91 	 2.076045e-02 	 3.908068e-18 	 1.444334e-03 	 6.183551e-20 	 1.427420e-02 	 2.852389e-18 	 1.822391e-03 	 1.740631e-19 
92 	 9.268317e-03 	 -3.132934e-18 	 1.529377e-03 	 2.710975e-20 	 1.671886e-02 	 -8.365758e-20 	 1.984309e-03 	 1.712618e-19 
93 	 3.109590e-02 	 2.765359e-18 	 1.847297e-03 	 5.655328e-20 	 4.808106e-02 	 -8.755936e-18 	 2.479973e-03 	 7.527045e-20 
94 	 2.374751e-02 	 -5.436393e-18 	 2.080278e-03 	 -1.882319e-21 	 3.978357e-02 	 1.652404e-18 	 2.876820e-03 	 9.204847e-20 
95 	 2.277854e-02 	 8.252289e-20 	 2.298154e-03 	 -9.938430e-22 	 2.744355e-02 	 6.436279e-18 	 3.135417e-03 	 1.588299e-19 
96 	 2.410117e-02 	 4.280586e-18 	 2.525269e-03 	 4.360594e-20 	 4.209245e-02 	 -1.594179e-18 	 3.541219e-03 	 1.405693e-19 
97 	 3.431794e-02 	 1.103070e-18 	 2.853028e-03 	 5.452825e-20 	 3.406448e-02 	 6.900077e-19 	 3.855892e-03 	 1.462337e-19 
98 	 5.403947e-02 	 -5.185842e-19 	 3.375339e-03 	 4.868016e-20 	 5.152789e-02 	 -1.378677e-18 	 4.342341e-03 	 1.306733e-19 
99 	 5.842997e-02 	 4.810345e-18 	 3.931446e-03 	 9.677778e-20 	 6.025203e-02 	 4.992684e-18 	 4.907085e-03 	 1.797846e-19 
100 	 2.888060e-02 	 -1.933728e-18 	 4.180938e-03 	 7.647273e-20 	 2.953740e-02 	 -4.778521e-19 	 5.153388e-03 	 1.732082e-19 
101 	 2.657104e-02 	 -6.394890e-19 	 4.402622e-03 	 6.938400e-20 	 2.364809e-02 	 -6.029452e-18 	 5.336504e-03 	 1.117957e-19 
102 	 3.432360e-04 	 -2.450692e-18 	 4.362824e-03 	 4.467736e-20 	 5.739399e-02 	 3.251937e-18 	 5.846872e-03 	 1.425814e-19 
103 	 1.659624e-02 	 8.312475e-19 	 4.481595e-03 	 5.231397e-20 	 7.218954e-02 	 -7.051999e-18 	 6.490975e-03 	 7.273112e-20 
104 	 -2.181058e-02 	 -1.475744e-18 	 4.228786e-03 	 3.762110e-20 	 7.236029e-02 	 -5.012093e-18 	 7.124334e-03 	 2.383859e-20 
105 	 8.335898e-03 	 -1.888857e-19 	 4.267901e-03 	 3.546389e-20 	 8.686392e-02 	 2.240015e-18 	 7.883759e-03 	 4.494503e-20 
106 	 1.683240e-02 	 4.107072e-18 	 4.386434e-03 	 7.387529e-20 	 7.419682e-02 	 -1.822397e-18 	 8.509354e-03 	 2.732860e-20 
107 	 1.606572e-02 	 1.454102e-18 	 4.495586e-03 	 8.677460e-20 	 1.074503e-01 	 -5.733388e-18 	 9.434035e-03 	 -2.650987e-20 
108 	 2.580300e-02 	 -9.812710e-19 	 4.692877e-03 	 7.688529e-20 	 6.785882e-02 	 -1.703937e-18 	 9.975005e-03 	 -4.204161e-20 
109 	 2.427213e-02 	 -1.217845e-18 	 4.872503e-03 	 6.500703e-20 	 3.795882e-02 	 1.038358e-18 	 1.023174e-02 	 -3.212969e-20 
110 	 4.600651e-02 	 7.760139e-18 	 5.246449e-03 	 1.349628e-19 	 4.314265e-03 	 -3.430630e-18 	 1.017794e-02 	 -6.302515e-20 
111 	 2.777303e-02 	 3.999060e-18 	 5.449391e-03 	 1.697745e-19 	 1.825320e-02 	 2.059315e-18 	 1.025069e-02 	 -4.390497e-20 
112 	 2.769018e-02 	 -4.929993e-18 	 5.647970e-03 	 1.242408e-19 	 -2.858268e-04 	 -7.335096e-19 	 1.015662e-02 	 -5.006215e-20 
113 	 4.569182e-02 	 -2.410943e-18 	 6.002340e-03 	 1.018056e-19 	 -7.630980e-03 	 8.559843e-19 	 9.999204e-03 	 -4.204404e-20 
114 	 6.711590e-02 	 -4.242750e-18 	 6.538424e-03 	 6.369542e-20 	 -1.630041e-02 	 -3.714396e-19 	 9.768506e-03 	 -4.493347e-20 
115 	 6.767985e-02 	 -2.206233e-18 	 7.070088e-03 	 4.395692e-20 	 -4.021814e-02 	 2.934708e-18 	 9.333839e-03 	 -1.902355e-20 
116 	 4.953718e-02 	 5.329958e-18 	 7.436184e-03 	 8.952590e-20 	 -3.263060e-02 	 -3.505252e-18 	 8.972077e-03 	 -4.907725e-20 
117 	 3.495575e-02 	 2.362466e-18 	 7.671394e-03 	 1.089527e-19 	 -3.014740e-02 	 1.200654e-18 	 8.637722e-03 	 -3.839579e-20 
118 	 7.995796e-02 	 -1.997670e-18 	 8.283992e-03 	 9.110001e-20 	 -3.737933e-02 	 -3.141509e-18 	 8.247747e-03 	 -6.469336e-20 
119 	 9.277946e-02 	 -1.776879e-18 	 8.994038e-03 	 7.540270e-20 	 -5.278568e-02 	 2.534155e-18 	 7.734861e-03 	 -4.285430e-20 
120 	 6.082510e-02 	 2.486257e-19 	 9.425964e-03 	 7.684623e-20 	 -2.178282e-02 	 5.054591e-18 	 7.488881e-03 	 -3.755877e-22 
121 	 3.033866e-02 	 -1.144867e-19 	 9.598796e-03 	 7.526496e-20 	 -5.352011e-02 	 2.697789e-18 	 6.984674e-03 	 2.192330e-20 
122 	 2.799314e-02 	 -2.387617e-18 	 9.749569e-03 	 5.507741e-20 	 -7.034418e-02 	 1.244155e-18 	 6.350831e-03 	 3.194159e-20 
123 	 3.040680e-02 	 -9.346267e-19 	 9.917514e-03 	 4.703103e-20 	 -4.930637e-02 	 3.880038e-18 	 5.898334e-03 	 6.322693e-20 
124 	 2.883941e-02 	 -8.653755e-19 	 1.007011e-02 	 3.967291e-20 	 -5.215935e-02 	 8.482878e-19 	 5.430126e-03 	 6.955807e-20 
125 	 4.718636e-02 	 -3.205727e-18 	 1.036704e-02 	 1.370971e-20 	 -3.471462e-02 	 -8.298831e-19 	 5.108968e-03 	 6.236254e-20 
126 	 1.977109e-02 	 -3.629045e-18 	 1.044168e-02 	 -1.520103e-20 	 -2.482198e-02 	 -3.637431e-18 	 4.871421e-03 	 3.299910e-20 
127 	 3.874228e-02 	 5.164783e-18 	 1.066451e-02 	 2.558624e-20 	 -5.803061e-02 	 1.540303e-18 	 4.376130e-03 	 4.486763e-20 
128 	 5.18e-02 	 6.829804e-19 	 9.644165e-03 	 -1.062479e-19 
128 	 8.518773e-02 	 3.003477e-18 	 2.365004e-02 	 1.954825e-19 	 3.479425e-02 	 8.272061e-19 	 9.840650e-03 	 -9.895527e-20 
129 	 7.182956e-02 	 -5.845279e-20 	 2.402352e-02 	 1.935140e-19 	 5.348123e-02 	 -1.569416e-18 	 1.017895e-02 	 -1.103542e-19 
130 	 4.633324e-02 	 9.733690e-19 	 2.419514e-02 	 1.995129e-19 	 3.585766e-02 	 1.843144e-18 	 1.037648e-02 	 -9.532728e-20 
131 	 2.535098e-02 	 5.721415e-18 	 2.420396e-02 	 2.416648e-19 	 2.432020e-02 	 7.917018e-18 	 1.048292e-02 	 -3.416434e-20 
132 	 4.599512e-02 	 3.036481e-18 	 2.436904e-02 	 2.628377e-19 	 3.983841e-02 	 1.357930e-18 	 1.070531e-02 	 -2.361817e-20 
133 	 6.552433e-02 	 7.858570e-19 	 2.467848e-02 	 2.667702e-19 	 6.721851e-02 	 4.104241e-18 	 1.113022e-02 	 7.418359e-21 
134 	 5.864526e-02 	 7.238325e-19 	 2.493196e-02 	 2.701811e-19 	 7.705096e-02 	 -2.989587e-18 	 1.162217e-02 	 -1.494735e-20 
135 	 6.287689e-02 	 -3.136550e-18 	 2.521304e-02 	 2.449460e-19 	 6.161282e-02 	 -3.111727e-18 	 1.199247e-02 	 -3.788646e-20 
136 	 3.176405e-02 	 3.104214e-18 	 2.526121e-02 	 2.659701e-19 	 7.880598e-02 	 1.242817e-18 	 1.248374e-02 	 -2.846953e-20 
137 	 -9.217303e-03 	 5.676297e-19 	 2.500954e-02 	 2.681720e-19 	 1.161343e-01 	 -2.308949e-20 	 1.324032e-02 	 -2.843026e-20 
138 	 -2.524986e-02 	 -3.006399e-18 	 2.464534e-02 	 2.444432e-19 	 1.036724e-01 	 -1.959260e-18 	 1.389562e-02 	 -4.242178e-20 
139 	 -4.496503e-02 	 9.107892e-18 	 2.414455e-02 	 3.082090e-19 	 9.954306e-02 	 -4.863015e-18 	 1.451179e-02 	 -7.710230e-20 
140 	 -4.811908e-02 	 1.876135e-18 	 2.362838e-02 	 3.194085e-19 	 3.444344e-02 	 -3.207682e-18 	 1.465416e-02 	 -9.946359e-20 
141 	 -2.651850e-02 	 -2.622494e-18 	 2.327273e-02 	 2.985439e-19 	 3.579745e-02 	 4.733680e-18 	 1.480411e-02 	 -6.518598e-20 
142 	 -1.152048e-02 	 -4.151491e-18 	 2.302770e-02 	 2.672056e-19 	 1.716818e-02 	 1.496467e-18 	 1.482076e-02 	 -5.418842e-20 
143 	 4.359055e-04 	 -1.842865e-18 	 2.286972e-02 	 2.524499e-19 	 3.404107e-02 	 -3.786342e-18 	 1.495517e-02 	 -8.028740e-20 
144 	 5.525883e-03 	 2.255544e-18 	 2.274928e-02 	 2.663603e-19 	 4.502415e-02 	 -4.100894e-19 	 1.516398e-02 	 -8.257769e-20 
145 	 -5.125980e-03 	 -1.160295e-18 	 2.255703e-02 	 2.565213e-19 	 2.178103e-02 	 1.103611e-18 	 1.520961e-02 	 -7.439708e-20 
146 	 -2.128976e-02 	 -3.199446e-18 	 2.225671e-02 	 2.328503e-19 	 -1.662089e-02 	 1.454638e-18 	 1.499160e-02 	 -6.392424e-20 
147 	 6.109318e-03 	 1.905084e-18 	 2.214687e-02 	 2.442260e-19 	 -1.226974e-02 	 -3.684280e-18 	 1.480615e-02 	 -8.855250e-20 
148 	 -3.078638e-02 	 5.939792e-19 	 2.178921e-02 	 2.465892e-19 	 -1.407924e-02 	 4.269213e-18 	 1.461097e-02 	 -5.910814e-20 
149 	 3.233203e-03 	 3.952128e-18 	 2.166467e-02 	 2.714586e-19 	 -2.697590e-03 	 5.447112e-18 	 1.449481e-02 	 -2.215364e-20 
150 	 -3.093059e-02 	 2.451010e-19 	 2.131404e-02 	 2.712829e-19 	 -5.485999e-03 	 1.319113e-18 	 1.436160e-02 	 -1.321187e-20 
151 	 -7.493991e-03 	 5.256179e-19 	 2.112326e-02 	 2.729672e-19 	 3.876738e-02 	 2.168404e-18 	 1.452323e-02 	 1.235923e-21 
152 	 -7.493991e-03 	 5.256179e-19 	 2.093498e-02 	 2.746294e-19 	 3.876738e-02 	 2.168404e-18 	 1.468273e-02 	 1.549361e-20 
153 	 8.123795e-03 	 4.995545e-18 	 2.085125e-02 	 3.054851e-19 	 4.296609e-02 	 -1.444264e-18 	 1.486759e-02 	 5.952708e-21 
154 	 -1.383208e-04 	 -1.697611e-18 	 2.071495e-02 	 2.924779e-19 	 4.438207e-02 	 3.433307e-19 	 1.505924e-02 	 8.143474e-21 
155 	 1.005899e-02 	 4.287483e-18 	 2.064621e-02 	 3.182522e-19 	 3.236936e-02 	 2.084078e-18 	 1.517092e-02 	 2.153660e-20 
156 	 -9.367885e-03 	 -2.962546e-19 	 2.045381e-02 	 3.143130e-19 	 3.395447e-02 	 4.154770e-18 	 1.529133e-02 	 4.803168e-20 
157 	 9.778751e-03 	 -8.861860e-19 	 2.038581e-02 	 3.066665e-19 	 4.605137e-02 	 2.482957e-18 	 1.548725e-02 	 6.354076e-20 
