#Beta=5.450000e+00, Nt=6, Ns=12^3 
#Iter 	 TraceF3iF3iMinusF4iF4i.real 	 TraceF3iF3iMinusF4iF4i.imag 	 AvgTraceF3iF3iMinusF4iF4i.real 	 AvgTraceF3iF3iMinusF4iF4i.imag 	 TraceF4iF3iPlusF3iF4i.real 	 TraceF4iF3iPlusF3iF4i.imag 	 AvgTraceF4iF3iPlusF3iF4i.real 	 AvgTraceF4iF3iPlusF3iF4i.imag 
49 	 -2.567847e-02 	 -3.366547e-18 	 7.026566e-04 	 -9.020595e-20 	 4.245577e-03 	 -3.277536e-18 	 -2.419781e-02 	 6.057321e-20 
50 	 -2.160558e-02 	 3.421139e-18 	 2.564919e-04 	 -1.997905e-20 	 2.718343e-02 	 2.998287e-19 	 -2.317018e-02 	 6.535832e-20 
51 	 -1.979138e-02 	 4.586832e-18 	 -1.366035e-04 	 7.035058e-20 	 3.223303e-02 	 -1.380015e-18 	 -2.208384e-02 	 3.701766e-20 
52 	 9.898316e-03 	 -7.332194e-20 	 5.637567e-05 	 6.758765e-20 	 2.235044e-02 	 -5.260388e-18 	 -2.122934e-02 	 -6.485554e-20 
53 	 2.426363e-02 	 -5.573683e-19 	 5.131164e-04 	 5.579603e-20 	 4.142092e-02 	 8.289462e-18 	 -2.004726e-02 	 9.277309e-20 
54 	 4.892915e-02 	 -1.106079e-18 	 1.409710e-03 	 3.427983e-20 	 5.129229e-02 	 4.905680e-19 	 -1.872616e-02 	 1.001397e-19 
55 	 4.730516e-02 	 1.400781e-19 	 2.244172e-03 	 3.620344e-20 	 5.054625e-02 	 -3.531019e-18 	 -1.746666e-02 	 3.411860e-20 
56 	 3.861599e-02 	 -2.356169e-18 	 2.893669e-03 	 -6.517492e-21 	 4.780440e-02 	 -4.331455e-18 	 -1.630110e-02 	 -4.383806e-20 
57 	 7.102659e-02 	 1.488072e-18 	 4.088983e-03 	 1.970338e-20 	 1.814209e-02 	 5.103112e-19 	 -1.569684e-02 	 -3.411615e-20 
58 	 1.059394e-01 	 1.784076e-19 	 5.845025e-03 	 2.243966e-20 	 -8.077916e-03 	 -5.365462e-18 	 -1.556548e-02 	 -1.260359e-19 
59 	 8.979931e-02 	 1.171276e-18 	 7.267979e-03 	 4.191146e-20 	 -3.807786e-02 	 3.662529e-18 	 -1.594704e-02 	 -6.182295e-20 
60 	 6.801745e-02 	 -1.199640e-18 	 8.280471e-03 	 2.121893e-20 	 -6.108421e-02 	 2.492326e-18 	 -1.669933e-02 	 -1.925379e-20 
61 	 1.126450e-01 	 3.009008e-18 	 9.991365e-03 	 7.019908e-20 	 -8.818135e-02 	 -4.571050e-18 	 -1.787116e-02 	 -9.387340e-20 
62 	 9.876320e-02 	 -1.518333e-18 	 1.142317e-02 	 4.457760e-20 	 -5.673117e-02 	 8.701559e-18 	 -1.849794e-02 	 4.798841e-20 
63 	 8.67121 	 1.779453e-19 
64 	 -2.609108e-02 	 7.717474e-18 	 8.878645e-03 	 7.831207e-19 	 7.486043e-02 	 -1.872257e-18 	 3.622344e-02 	 1.459109e-19 
65 	 -5.016073e-02 	 -2.834387e-18 	 7.970347e-03 	 7.274667e-19 	 8.591493e-02 	 -3.254949e-18 	 3.698793e-02 	 9.358998e-20 
66 	 -2.402141e-02 	 3.334284e-19 	 7.485623e-03 	 7.214964e-19 	 3.029117e-02 	 1.432218e-19 	 3.688646e-02 	 9.434198e-20 
67 	 -3.719415e-02 	 9.851882e-19 	 6.818761e-03 	 7.254321e-19 	 3.508702e-02 	 4.776806e-18 	 3.685960e-02 	 1.642295e-19 
68 	 -1.907565e-02 	 -5.209509e-18 	 6.437961e-03 	 6.381536e-19 	 3.588414e-02 	 9.577119e-19 	 3.684526e-02 	 1.758984e-19 
69 	 -1.332832e-02 	 4.081693e-19 	 6.151493e-03 	 6.348205e-19 	 5.016940e-02 	 9.055096e-19 	 3.703836e-02 	 1.864724e-19 
70 	 -1.342195e-02 	 -3.204080e-18 	 5.871872e-03 	 5.799790e-19 	 4.997947e-02 	 -2.703813e-18 	 3.722323e-02 	 1.451826e-19 
71 	 -4.532131e-02 	 -5.399112e-18 	 5.150842e-03 	 4.957665e-19 	 1.354800e-02 	 4.213832e-18 	 3.688978e-02 	 2.024876e-19 
72 	 -2.976414e-02 	 1.267648e-19 	 4.665911e-03 	 4.906415e-19 	 4.624503e-03 	 -3.675914e-18 	 3.644165e-02 	 1.486209e-19 
73 	 -7.852609e-03 	 1.411157e-18 	 4.494425e-03 	 5.032513e-19 	 -6.721721e-03 	 4.571050e-18 	 3.585037e-02 	 2.092021e-19 
74 	 -3.277772e-02 	 -2.797222e-19 	 3.990747e-03 	 4.926705e-19 	 2.078731e-03 	 3.426614e-18 	 3.539400e-02 	 2.526806e-19 
75 	 -4.963577e-02 	 -2.020072e-18 	 3.275727e-03 	 4.591673e-19 	 2.064610e-02 	 9.536964e-19 	 3.519736e-02 	 2.620275e-19 
76 	 -4.331483e-02 	 -6.377387e-19 	 2.662693e-03 	 4.447343e-19 	 6.835629e-03 	 1.924793e-18 	 3.482418e-02 	 2.839060e-19 
77 	 -4.513533e-02 	 -5.610537e-18 	 2.041940e-03 	 3.660944e-19 	 2.072996e-02 	 2.269128e-18 	 3.464114e-02 	 3.096881e-19 
78 	 -2.964350e-02 	 -4.690471e-19 	 1.635716e-03 	 3.553875e-19 	 5.523199e-03 	 -5.866069e-19 	 3.426783e-02 	 2.981972e-19 
79 	 -2.441596e-02 	 3.948167e-19 	 1.305948e-03 	 3.558866e-19 	 6.838491e-03 	 2.315642e-18 	 3.392062e-02 	 3.237344e-19 
80 	 -3.479880e-02 	 -3.936415e-18 	 8.546389e-04 	 3.022328e-19 	 -2.983698e-03 	 -2.838502e-18 	 3.345932e-02 	 2.842065e-19 
81 	 -1.641982e-02 	 4.789216e-18 	 6.413739e-04 	 3.576277e-19 	 -1.732167e-02 	 5.398758e-18 	 3.283239e-02 	 3.473491e-19 
82 	 4.366619e-04 	 -3.157090e-18 	 6.388774e-04 	 3.147653e-19 	 -1.850882e-02 	 -2.193836e-18 	 3.220628e-02 	 3.163590e-19 
83 	 -1.119636e-02 	 -6.272156e-18 	 4.962841e-04 	 2.354048e-19 	 -3.198936e-02 	 -1.255868e-18 	 3.143284e-02 	 2.974165e-19 
84 	 -3.360058e-02 	 -1.814977e-19 	 9.036906e-05 	 2.304417e-19 	 -5.413842e-02 	 -3.041120e-18 	 3.041413e-02 	 2.576721e-19 
85 	 -4.242333e-02 	 -2.548307e-18 	 -4.097921e-04 	 1.977505e-19 	 -4.183502e-02 	 3.769945e-18 	 2.956414e-02 	 2.989929e-19 
86 	 -3.345345e-02 	 -1.777215e-18 	 -7.940206e-04 	 1.747858e-19 	 -3.635595e-02 	 1.599533e-19 	 2.879763e-02 	 2.973762e-19 
87 	 3.187868e-03 	 3.960991e-18 	 -7.482518e-04 	 2.183054e-19 	 -2.870748e-02 	 2.148912e-18 	 2.813665e-02 	 3.186582e-19 
88 	 5.786502e-03 	 1.717693e-18 	 -6.739932e-04 	 2.353439e-19 	 -3.041689e-02 	 2.512404e-18 	 2.747127e-02 	 3.435871e-19 
89 	 3.900538e-02 	 4.914489e-18 	 -2.281576e-04 	 2.879185e-19 	 -4.681525e-02 	 -1.256035e-18 	 2.663659e-02 	 3.256138e-19 
90 	 6.753447e-02 	 3.747134e-18 	 5.247605e-04 	 3.263543e-19 	 -5.013883e-02 	 3.975408e-19 	 2.578353e-02 	 3.264130e-19 
91 	 7.044577e-02 	 3.269652e-19 	 1.293123e-03 	 3.263610e-19 	 -2.101235e-02 	 1.631992e-18 	 2.526929e-02 	 3.407601e-19 
92 	 1.638194e-02 	 5.753299e-18 	 1.457132e-03 	 3.853494e-19 	 -1.782025e-02 	 -2.174762e-18 	 2.480093e-02 	 3.134174e-19 
93 	 6.539984e-02 	 -6.432786e-20 	 2.144688e-03 	 3.805142e-19 	 -4.182262e-02 	 -3.970054e-18 	 2.408454e-02 	 2.673586e-19 
94 	 8.295483e-02 	 1.416799e-18 	 3.004370e-03 	 3.915385e-19 	 -2.003175e-02 	 6.631369e-18 	 2.361522e-02 	 3.350608e-19 
95 	 5.237941e-02 	 -2.116069e-18 	 3.524108e-03 	 3.651426e-19 	 1.526987e-02 	 5.653579e-19 	 2.352738e-02 	 3.374850e-19 
96 	 4.768106e-02 	 -3.468759e-18 	 3.984076e-03 	 3.252061e-19 	 3.811266e-02 	 -1.325136e-18 	 2.367931e-02 	 3.201660e-19 
97 	 4.286562e-02 	 -8.409959e-19 	 4.384917e-03 	 3.131834e-19 	 5.026082e-02 	 2.075210e-18 	 2.395334e-02 	 3.382593e-19 
98 	 2.730632e-02 	 9.936330e-19 	 4.618809e-03 	 3.201268e-19 	 7.801565e-02 	 -5.069984e-18 	 2.450500e-02 	 2.830731e-19 
99 	 -1.817381e-02 	 -4.984052e-18 	 4.388580e-03 	 2.665493e-19 	 8.023579e-02 	 -6.973695e-19 	 2.506794e-02 	 2.731697e-19 
100 	 2.591993e-03 	 -8.548505e-18 	 4.370614e-03 	 1.783987e-19 	 7.616255e-02 	 -4.334801e-18 	 2.557888e-02 	 2.270900e-19 
101 	 2.829292e-03 	 1.141751e-18 	 4.355354e-03 	 1.879368e-19 	 5.131865e-02 	 -3.405198e-18 	 2.583373e-02 	 1.911267e-19 
102 	 4.389782e-03 	 1.051188e-18 	 4.355691e-03 	 1.964001e-19 	 4.290524e-02 	 -4.544279e-18 	 2.600110e-02 	 1.447012e-19 
103 	 -3.551049e-02 	 2.831751e-18 	 3.968641e-03 	 2.219860e-19 	 6.329353e-02 	 -8.882761e-19 	 2.636316e-02 	 1.346722e-19 
104 	 -1.255591e-02 	 1.177281e-18 	 3.809751e-03 	 2.311716e-19 	 6.645026e-02 	 2.047937e-19 	 2.674861e-02 	 1.353465e-19 
105 	 -3.460180e-02 	 -5.388322e-18 	 3.443927e-03 	 1.776526e-19 	 6.898677e-02 	 -3.699673e-18 	 2.715088e-02 	 9.882250e-20 
106 	 -5.633299e-02 	 -1.132738e-18 	 2.879993e-03 	 1.652904e-19 	 4.882082e-02 	 8.473174e-18 	 2.735532e-02 	 1.778258e-19 
107 	 -3.294434e-02 	 2.250410e-18 	 2.545187e-03 	 1.847775e-19 	 3.000008e-02 	 3.573852e-19 	 2.738003e-02 	 1.795039e-19 
108 	 -4.677215e-02 	 1.884533e-18 	 2.088545e-03 	 2.005160e-19 	 2.735629e-03 	 9.630660e-19 	 2.715184e-02 	 1.867591e-19 
109 	 -3.288022e-02 	 1.825638e-18 	 1.767730e-03 	 2.154254e-19 	 2.924712e-02 	 -6.570801e-18 	 2.717107e-02 	 1.247632e-19 
110 	 -1.923902e-02 	 -2.801763e-18 	 1.576760e-03 	 1.879964e-19 	 1.714147e-02 	 3.843564e-18 	 2.707989e-02 	 1.585705e-19 
111 	 -1.832687e-02 	 -6.254972e-20 	 1.397448e-03 	 1.857392e-19 	 2.101933e-03 	 7.328069e-18 	 2.685486e-02 	 2.231605e-19 
112 	 -4.902750e-03 	 1.901363e-18 	 1.341196e-03 	 2.010573e-19 	 1.058611e-03 	 -5.105789e-18 	 2.662454e-02 	 1.755806e-19 
113 	 3.332889e-03 	 -2.799522e-20 	 1.358822e-03 	 1.990303e-19 	 -1.190977e-02 	 -1.707618e-18 	 2.628353e-02 	 1.589152e-19 
114 	 9.661094e-03 	 -5.267154e-18 	 1.431649e-03 	 1.510813e-19 	 9.213316e-04 	 1.754132e-18 	 2.606105e-02 	 1.729083e-19 
115 	 1.285340e-02 	 2.623809e-18 	 1.530968e-03 	 1.725832e-19 	 -4.452632e-03 	 -1.368638e-18 	 2.579572e-02 	 1.595035e-19 
116 	 2.074488e-02 	 -3.527463e-18 	 1.696605e-03 	 1.406863e-19 	 -7.046362e-03 	 1.620949e-18 	 2.551259e-02 	 1.721022e-19 
117 	 1.173933e-02 	 3.205226e-18 	 1.782441e-03 	 1.668789e-19 	 6.507152e-03 	 5.332668e-18 	 2.535015e-02 	 2.162096e-19 
118 	 1.068411e-02 	 -7.662689e-18 	 1.857879e-03 	 1.005267e-19 	 3.314052e-02 	 1.941525e-18 	 2.541617e-02 	 2.308309e-19 
119 	 2.020002e-02 	 -9.686240e-19 	 2.012014e-03 	 9.154221e-20 	 3.789536e-02 	 -3.521984e-18 	 2.552104e-02 	 1.992947e-19 
120 	 1.020337e-02 	 5.589104e-19 	 2.080275e-03 	 9.543694e-20 	 1.756360e-02 	 -1.227424e-18 	 2.545473e-02 	 1.874053e-19 
121 	 -1.471473e-02 	 5.609716e-18 	 1.941474e-03 	 1.410095e-19 	 5.062926e-02 	 -1.637011e-18 	 2.566278e-02 	 1.723275e-19 
122 	 -4.460913e-02 	 4.071691e-18 	 1.559911e-03 	 1.732282e-19 	 3.273893e-02 	 -2.421719e-18 	 2.572078e-02 	 1.510648e-19 
123 	 -5.030844e-02 	 6.171550e-19 	 1.138218e-03 	 1.768374e-19 	 2.367679e-02 	 -3.720754e-18 	 2.570417e-02 	 1.195866e-19 
124 	 -2.369637e-02 	 2.392973e-18 	 9.379386e-04 	 1.947094e-19 	 5.324242e-02 	 2.706490e-18 	 2.592625e-02 	 1.404488e-19 
125 	 -2.985578e-02 	 -2.608195e-18 	 6.915888e-04 	 1.722862e-19 	 1.010598e-01 	 1.647720e-18 	 2.652732e-02 	 1.525069e-19 
126 	 -1.060393e-03 	 -2.138505e-18 	 6.776842e-04 	 1.539466e-19 	 7.173137e-02 	 -4.775174e-18 	 2.688608e-02 	 1.133983e-19 
127 	 1.263133e-02 	 -4.109051e-19 	 7.718074e-04 	 1.494989e-19 	 7.201206e-02 	 -1.833774e-19 	 2.724140e-02 	 1.110615e-19 
128 	 -1.263779e-02 	 -2.880932e-18 	 6.670450e-04 	 1.258237e-19 	 6.953143e-02 	 43 	 2.134037e-19 
128 	 5.402383e-02 	 -5.093374e-18 	 1.098547e-02 	 2.661083e-20 	 -4.067148e-02 	 2.126241e-18 	 4.090490e-03 	 2.283478e-19 
129 	 4.941284e-02 	 1.879524e-18 	 1.128336e-02 	 4.097450e-20 	 -5.797960e-02 	 1.090226e-18 	 3.609326e-03 	 2.350290e-19 
130 	 4.843329e-02 	 -2.970071e-18 	 1.156912e-02 	 1.781261e-20 	 -3.882950e-02 	 -1.009914e-18 	 3.282874e-03 	 2.254525e-19 
131 	 5.060369e-02 	 7.773605e-19 	 1.186710e-02 	 2.361069e-20 	 1.083790e-02 	 1.945875e-18 	 3.340546e-03 	 2.385855e-19 
132 	 4.338257e-02 	 2.471203e-18 	 1.210585e-02 	 4.215305e-20 	 1.419833e-02 	 2.114863e-19 	 3.422802e-03 	 2.383802e-19 
133 	 1.924073e-02 	 -1.423912e-18 	 1.215950e-02 	 3.113001e-20 	 3.201300e-02 	 9.443267e-19 	 3.637766e-03 	 2.436881e-19 
134 	 6.523862e-02 	 -3.401418e-18 	 1.255561e-02 	 5.513980e-21 	 -1.003038e-02 	 -5.621789e-20 	 3.535765e-03 	 2.414500e-19 
135 	 3.796526e-02 	 -4.941856e-19 	 1.274383e-02 	 1.812502e-21 	 1.195370e-02 	 5.568248e-19 	 3.598120e-03 	 2.437861e-19 
136 	 5.374607e-03 	 -1.390151e-18 	 1.268964e-02 	 -8.422523e-21 	 -2.290521e-02 	 -6.221447e-18 	 3.403242e-03 	 1.962476e-19 
137 	 -3.303753e-02 	 1.030818e-18 	 1.235587e-02 	 -8.368249e-22 	 -1.047815e-03 	 1.710630e-18 	 3.370753e-03 	 2.073015e-19 
138 	 -3.545965e-02 	 9.843817e-19 	 1.200938e-02 	 6.302440e-21 	 -2.948886e-02 	 -2.180451e-18 	 3.132640e-03 	 1.899989e-19 
139 	 -1.381353e-02 	 1.351296e-18 	 1.182360e-02 	 1.597865e-20 	 -2.088475e-02 	 -4.377299e-18 	 2.959853e-03 	 1.571407e-19 
140 	 -9.977311e-03 	 -3.029588e-18 	 1.166788e-02 	 -5.775394e-21 	 -3.690656e-02 	 3.113400e-18 	 2.675093e-03 	 1.782568e-19 
141 	 -5.533895e-03 	 3.786938e-18 	 1.154588e-02 	 2.112328e-20 	 5.660367e-03 	 -1.873930e-18 	 2.696265e-03 	 1.637023e-19 
142 	 -2.662753e-02 	 2.250065e-18 	 1.127706e-02 	 3.682005e-20 	 2.274569e-04 	 -2.869120e-18 	 2.678879e-03 	 1.423444e-19 
143 	 -1.265401e-02 	 -4.992932e-19 	 1.110971e-02 	 3.307101e-20 	 -3.488440e-03 	 -1.679844e-18 	 2.635751e-03 	 1.296018e-19 
144 	 -1.860385e-02 	 4.091927e-18 	 1.090336e-02 	 6.125751e-20 	 -5.770545e-03 	 -1.993058e-18 	 2.577374e-03 	 1.148611e-19 
145 	 -1.712632e-02 	 -6.982973e-20 	 1.071006e-02 	 6.035346e-20 	 3.123421e-02 	 2.288871e-18 	 2.775007e-03 	 1.298543e-19 
146 	 -1.281272e-02 	 1.874838e-18 	 1.054894e-02 	 7.278144e-20 	 -4.165251e-04 	 1.968295e-18 	 2.753147e-03 	 1.424464e-19 
147 	 -1.010820e-02 	 4.521572e-18 	 1.040842e-02 	 1.030453e-19 	 -3.068071e-02 	 5.737571e-18 	 2.525706e-03 	 1.805084e-19 
148 	 8.495483e-04 	 9.193765e-19 	 1.034383e-02 	 1.085611e-19 	 -1.505237e-02 	 8.191750e-19 	 2.406935e-03 	 1.848237e-19 
149 	 -1.209065e-02 	 8.729433e-19 	 1.019326e-02 	 1.136911e-19 	 1.134974e-02 	 -6.054131e-18 	 2.466954e-03 	 1.429516e-19 
150 	 -5.601986e-03 	 2.140484e-19 	 1.008796e-02 	 1.143602e-19 	 -9.784761e-03 	 3.098677e-19 	 2.385276e-03 	 1.440643e-19 
151 	 -1.429724e-02 	 5.361030e-18 	 9.926469e-03 	 1.491064e-19 	 -1.485860e-02 	 -1.135066e-18 	 2.271078e-03 	 1.355933e-19 
152 	 -1.429724e-02 	 5.361030e-18 	 9.767102e-03 	 1.833953e-19 	 -1.485860e-02 	 -1.135066e-18 	 2.158383e-03 	 1.272337e-19 
153 	 -1.133644e-02 	 -1.506116e-18 	 9.629171e-03 	 1.723528e-19 	 8.224539e-03 	 -8.723812e-19 	 2.198031e-03 	 1.207002e-19 
154 	 -1.439346e-02 	 1.665507e-18 	 9.473180e-03 	 1.820486e-19 	 1.171131e-02 	 2.030871e-18 	 2.259805e-03 	 1.331040e-19 
155 	 -1.202169e-03 	 -2.336700e-18 	 9.404306e-03 	 1.657986e-19 	 9.895007e-03 	 -4.591128e-18 	 2.309065e-03 	 1.026250e-19 
156 	 -1.398845e-02 	 5.720662e-19 	 9.254353e-03 	 1.684029e-19 	 3.299731e-05 	 3.768606e-18 	 2.294475e-03 	 1.261249e-19 
157 	 -3.046320e-02 	 -3.914312e-19 	 9.001375e-03 	 1.648370e-19 	 2.057007e-02 	 -8.593306e-19 	 2.410880e-03 	 1.198481e-19 
158 	 -3.971759e-02 	 -1.600973e-18 	 8.693027e-03 	 1.536610e-19 	 1.860770e-02 	 -7.766769e-18 	 2.513391e-03 	 6.993284e-20 
