#Beta=5.460000e+00, Nt=6, Ns=12^3 
#Iters 	 Current_Plaq 	 Average_Plaq 	 CurrentPolyakovLoop.real 	 CurrentPolyakovLoop.imag 	 AveragePolyakovLoop.real 	 AveragePolyakovLoop.imag 	 PBP 	 AveragePBP
1 	 3.000000e+00 	 3.000000e+00 	 3.000000e+00 	 0.000000e+00 	 3.000000e+00 	 0.000000e+00 3.096684e-02 	 3.096684e-02 
2 	 2.850427e+00 	 2.925213e+00 	 2.776646e+00 	 8.561154e-06 	 2.888323e+00 	 4.280577e-06 3.066550e-02 	 3.081617e-02 
3 	 2.725471e+00 	 2.858632e+00 	 2.580021e+00 	 -9.062794e-04 	 2.785555e+00 	 -2.992394e-04 2.899312e-02 	 3.020849e-02 
4 	 2.621386e+00 	 2.799321e+00 	 2.409849e+00 	 -2.823331e-03 	 2.691629e+00 	 -9.302623e-04 2.926803e-02 	 2.997337e-02 
5 	 2.534020e+00 	 2.746261e+00 	 2.263032e+00 	 -1.899786e-03 	 2.605909e+00 	 -1.124167e-03 3.312699e-02 	 3.060410e-02 
6 	 2.454817e+00 	 2.697687e+00 	 2.129150e+00 	 -2.597083e-04 	 2.526449e+00 	 -9.800906e-04 2.940492e-02 	 3.040423e-02 
7 	 2.386521e+00 	 2.653234e+00 	 2.001356e+00 	 4.247089e-04 	 2.451436e+00 	 -7.794049e-04 2.871196e-02 	 3.016248e-02 
8 	 2.325527e+00 	 2.612271e+00 	 1.907521e+00 	 -3.038968e-04 	 2.383447e+00 	 -7.199664e-04 3.784300e-02 	 3.112255e-02 
9 	 2.273343e+00 	 2.574612e+00 	 1.821820e+00 	 -1.562703e-03 	 2.321044e+00 	 -8.136038e-04 2.982513e-02 	 3.097839e-02 
10 	 2.227230e+00 	 2.539874e+00 	 1.739828e+00 	 3.064922e-03 	 2.262922e+00 	 -4.257513e-04 3.213560e-02 	 3.109411e-02 
11 	 2.183555e+00 	 2.507481e+00 	 1.671163e+00 	 1.555711e-03 	 2.209126e+00 	 -2.456184e-04 2.845905e-02 	 3.085456e-02 
12 	 2.144524e+00 	 2.477235e+00 	 1.594262e+00 	 -1.841187e-03 	 2.157887e+00 	 -3.785824e-04 3.362638e-02 	 3.108554e-02 
13 	 2.107992e+00 	 2.448832e+00 	 1.523371e+00 	 4.659990e-04 	 2.109078e+00 	 -3.136146e-04 2.869846e-02 	 3.090192e-02 
14 	 2.077418e+00 	 2.422302e+00 	 1.476953e+00 	 5.592809e-03 	 2.063927e+00 	 1.082728e-04 3.830750e-02 	 3.143089e-02 
15 	 2.047270e+00 	 2.397300e+00 	 1.417589e+00 	 4.198988e-03 	 2.020837e+00 	 3.809872e-04 2.855379e-02 	 3.123909e-02 
16 	 2.020587e+00 	 2.373755e+00 	 1.362650e+00 	 5.707452e-03 	 1.979701e+00 	 7.138912e-04 3.106324e-02 	 3.122810e-02 
17 	 1.995673e+00 	 2.351515e+00 	 1.312150e+00 	 9.411590e-03 	 1.940433e+00 	 1.225521e-03 2.819831e-02 	 3.104987e-02 
18 	 1.973995e+00 	 2.330542e+00 	 1.279189e+00 	 1.364568e-02 	 1.903697e+00 	 1.915530e-03 4.040790e-02 	 3.156976e-02 
19 	 1.953735e+00 	 2.310710e+00 	 1.228412e+00 	 1.949992e-02 	 1.868156e+00 	 2.841024e-03 2.881323e-02 	 3.142468e-02 
20 	 1.932903e+00 	 2.291820e+00 	 1.185357e+00 	 1.967535e-02 	 1.834016e+00 	 3.682740e-03 2.882510e-02 	 3.129470e-02 
21 	 1.913402e+00 	 2.273800e+00 	 1.144820e+00 	 2.538069e-02 	 1.801197e+00 	 4.715976e-03 2.787474e-02 	 3.113185e-02 
22 	 1.896415e+00 	 2.256646e+00 	 1.117773e+00 	 2.151619e-02 	 1.770132e+00 	 5.479622e-03 3.077672e-02 	 3.111571e-02 
23 	 1.880471e+00 	 2.240290e+00 	 1.082905e+00 	 1.871157e-02 	 1.740253e+00 	 6.054924e-03 3.510260e-02 	 3.128905e-02 
24 	 1.864853e+00 	 2.224647e+00 	 1.043777e+00 	 1.636469e-02 	 1.711233e+00 	 6.484498e-03 3.301030e-02 	 3.136077e-02 
