#Beta=5.450000e+00, Nt=6, Ns=12^3 
#Iters 	 Current_Plaq 	 Average_Plaq 	 CurrentPolyakovLoop.real 	 CurrentPolyakovLoop.imag 	 AveragePolyakovLoop.real 	 AveragePolyakovLoop.imag 	 PBP 	 AveragePBP
1 	 3.000000e+00 	 3.000000e+00 	 3.000000e+00 	 0.000000e+00 	 3.000000e+00 	 0.000000e+00 3.096684e-02 	 3.096684e-02 
2 	 2.850414e+00 	 2.925207e+00 	 2.776635e+00 	 8.562986e-06 	 2.888318e+00 	 4.281493e-06 3.066552e-02 	 3.081618e-02 
3 	 2.725417e+00 	 2.858610e+00 	 2.579975e+00 	 -9.064736e-04 	 2.785537e+00 	 -2.993035e-04 2.899326e-02 	 3.020854e-02 
4 	 2.621276e+00 	 2.799277e+00 	 2.409753e+00 	 -2.823954e-03 	 2.691591e+00 	 -9.304662e-04 2.926829e-02 	 2.997348e-02 
5 	 2.533845e+00 	 2.746190e+00 	 2.262880e+00 	 -1.899984e-03 	 2.605849e+00 	 -1.124370e-03 3.312742e-02 	 3.060427e-02 
6 	 2.454573e+00 	 2.697588e+00 	 2.128935e+00 	 -2.599353e-04 	 2.526363e+00 	 -9.802974e-04 2.940530e-02 	 3.040444e-02 
7 	 2.386206e+00 	 2.653104e+00 	 2.001077e+00 	 4.251221e-04 	 2.451322e+00 	 -7.795232e-04 2.871245e-02 	 3.016273e-02 
8 	 2.325140e+00 	 2.612109e+00 	 1.907181e+00 	 -3.052434e-04 	 2.383305e+00 	 -7.202382e-04 3.784321e-02 	 3.112279e-02 
9 	 2.272885e+00 	 2.574417e+00 	 1.821417e+00 	 -1.563401e-03 	 2.320873e+00 	 -8.139230e-04 2.982616e-02 	 3.097872e-02 
10 	 2.226703e+00 	 2.539646e+00 	 1.739365e+00 	 3.066586e-03 	 2.262722e+00 	 -4.258721e-04 3.213698e-02 	 3.109454e-02 
11 	 2.182963e+00 	 2.507220e+00 	 1.670641e+00 	 1.557431e-03 	 2.208896e+00 	 -2.455719e-04 2.846022e-02 	 3.085506e-02 
12 	 2.143866e+00 	 2.476941e+00 	 1.593686e+00 	 -1.840163e-03 	 2.157629e+00 	 -3.784545e-04 3.362718e-02 	 3.108607e-02 
13 	 2.107271e+00 	 2.448505e+00 	 1.522738e+00 	 4.664899e-04 	 2.108791e+00 	 -3.134587e-04 2.869944e-02 	 3.090248e-02 
14 	 2.076637e+00 	 2.421943e+00 	 1.476276e+00 	 5.595792e-03 	 2.063611e+00 	 1.086306e-04 3.830954e-02 	 3.143156e-02 
15 	 2.046431e+00 	 2.396909e+00 	 1.416860e+00 	 4.202878e-03 	 2.020495e+00 	 3.815804e-04 2.855544e-02 	 3.123982e-02 
16 	 2.019693e+00 	 2.373333e+00 	 1.361878e+00 	 5.710888e-03 	 1.979331e+00 	 7.146622e-04 3.106515e-02 	 3.122890e-02 
17 	 1.994726e+00 	 2.351062e+00 	 1.311325e+00 	 9.416881e-03 	 1.940037e+00 	 1.226557e-03 2.820024e-02 	 3.105074e-02 
18 	 1.972997e+00 	 2.330058e+00 	 1.278315e+00 	 1.365020e-02 	 1.903274e+00 	 1.916760e-03 4.041247e-02 	 3.157084e-02 
19 	 1.952688e+00 	 2.310196e+00 	 1.227500e+00 	 1.950701e-02 	 1.867707e+00 	 2.842562e-03 2.881529e-02 	 3.142581e-02 
20 	 1.931808e+00 	 2.291277e+00 	 1.184411e+00 	 1.968428e-02 	 1.833542e+00 	 3.684648e-03 2.882740e-02 	 3.129589e-02 
21 	 1.912262e+00 	 2.273229e+00 	 1.143841e+00 	 2.539404e-02 	 1.800699e+00 	 4.718429e-03 2.787728e-02 	 3.113310e-02 
22 	 1.895228e+00 	 2.256047e+00 	 1.116753e+00 	 2.152035e-02 	 1.769611e+00 	 5.482152e-03 3.077984e-02 	 3.111704e-02 
23 	 1.879242e+00 	 2.239664e+00 	 1.081846e+00 	 1.871944e-02 	 1.739708e+00 	 6.057686e-03 3.510574e-02 	 3.129046e-02 
24 	 1.863584e+00 	 2.223994e+00 	 1.042681e+00 	 1.637265e-02 	 1.710665e+00 	 6.487477e-03 3.301167e-02 	 3.136218e-02 
25 	 1.849895e+00 	 2.209030e+00 	 1.017901e+00 	 1.311532e-02 	 1.682955e+00 	 6.752590e-03 2.924858e-02 	 3.127764e-02 
26 	 1.835677e+00 	 2.194670e+00 	 9.927436e-01 	 1.651708e-02 	 1.656408e+00 	 7.128147e-03 3.289580e-02 	 3.133987e-02 
27 	 1.820358e+00 	 2.180807e+00 	 9.776629e-01 	 1.435231e-02 	 1.631269e+00 	 7.395709e-03 2.834504e-02 	 3.122895e-02 
28 	 1.807587e+00 	 2.167478e+00 	 9.589102e-01 	 1.225133e-02 	 1.607257e+00 	 7.569124e-03 2.872162e-02 	 3.113941e-02 
29 	 1.796162e+00 	 2.154674e+00 	 9.332040e-01 	 1.536558e-02 	 1.584013e+00 	 7.837967e-03 2.974070e-02 	 3.109117e-02 
30 	 1.785141e+00 	 2.142356e+00 	 9.079605e-01 	 1.395008e-02 	 1.561478e+00 	 8.041705e-03 3.064453e-02 	 3.107629e-02 
31 	 1.775035e+00 	 2.130507e+00 	 8.834570e-01 	 1.226201e-02 	 1.539607e+00 	 8.177843e-03 3.027711e-02 	 3.105051e-02 
32 	 1.764704e+00 	 2.119075e+00 	 8.513103e-01 	 1.052500e-02 	 1.518097e+00 	 8.251192e-03 2.949778e-02 	 3.100198e-02 
33 	 1.754050e+00 	 2.108014e+00 	 8.274528e-01 	 2.170300e-02 	 1.497169e+00 	 8.658823e-03 2.892044e-02 	 3.093891e-02 
34 	 1.743487e+00 	 2.097293e+00 	 8.155658e-01 	 1.679360e-02 	 1.477122e+00 	 8.898081e-03 3.061952e-02 	 3.092951e-02 
35 	 1.734540e+00 	 2.086928e+00 	 8.013233e-01 	 1.691247e-02 	 1.457813e+00 	 9.127063e-03 3.147246e-02 	 3.094503e-02 
